title,cost,description,img_src,photo_desc_str,category
Cargador Wallbox Pulsar Plus Type 2 - 7.4kW,"861,60"," Cargador Wallbox Pulsar Plus Type 2 - 7.4kW Ficha técnica del Cargador Wallbox Pulsar Plus Type 2 -
7.4kW Descargar Ficha Técnica del Cargador Wallbox Pulsar Plus Type 2 - 7.4kW Descripción Cargador
Wallbox Pulsar Plus Type 2 - 7.4kW Wallbox Pulsar Plus es un sistema de referencia para la recarga
de vehículos eléctricos puros e híbridos enchufables Con un funcionamiento muy sencillo, es un
cargador muy práctico e inteligente. El diseño de la gama Pulsar Plus es muy compacto para que no
suponga un estorbo en nuestra plaza de aparcamiento. Fabricado con la tecnología más avanzada,
proporciona el máximo rendimiento de carga para el coche eléctrico. Apto para todo tipo de
instalaciones, ya sea en garajes privados, comunitarios, públicos o empresas. A través de la
plataforma myWallbox el fabricante nos ofrece acceso a diferentes parámetros para ver el consumo de
energía, el histórico de cargas, o programar sesiones de recarga de nuestro vehículo. También es
posible configurar el Wallbox Pulsar Plus para que cargue a la hora del día en la que es más
económica la electricidad. Cuenta con conexión Bluetooth y Wi-Fi para poder comunicarnos con la
plataforma de gestión. Con la Wallbox App en nuestro smartphone podremos acceder a toda la
configuración del Wallbox Pulsar Plus. Podremos acceder también directamente al portal MyWallbox.
Características Cargador Wallbox Pulsar Plus Type 2 - 7.4kW Cuenta con unas características
perfectas para instalar el dispositivo Pulsar Plus en casa. Incluye un cable integrado de 5 metros
de longitud adecuado para los coches eléctricos con enchufe de carga de tipo 1 o 2 en el caso del
modelo de 7,4kW, que utiliza alimentación monofásica. Esta gama tiene también dispositivos de 11 kW
o 22 kW con enchufe de carga de tipo 2. Elige la mejor para tu vehículo y tu instalación eléctrica.
Las versiones de 11 y 22kW precisan de alimentación trifásica. - Sencillo de utilizar. Gracias a su
halo iluminado RGB de tecnología LED podremos ver el estado con sólo un vistazo. Se puede
identificar rápidamente si la carga se ha completado, si aún está en curso o si hay algún tipo de
problema. - Power Boost. Ajusta de manera dinámica la demanda de energía de tu cargador en función
de la potencia disponible en tiempo real. - Protección fugas DC. Incorpora de serie protección para
fugas de corriente continua. - Pequeño pero potente. Con una tecnología avanzada y compacta, Pulsar
cuenta con todas las funcionalidades necesarias y un moderno diseño estético. Con un peso de apenas
1kg y unas medidas compactas de 166 x 163 x 82mm - Conectividad móvil. Puede comunicarse con la
plataforma de gestión de carga MyWallbox a través de Bluetoth y Wi-Fi para obtener datos
actualizados y sincronizados en tiempo real. Gracias a poder permanecer siempre conectado, se puede
configurar de forma remota. - Garantía Wallbox. Puedes ampliar la garantía uno o tres años
adicionales (con sobrecoste). Aspectos técnicos Cargador Wallbox Pulsar Plus Type 2 - 7.4kW
Especificaciones generales: - Cargador: AC- Conector: Tipo 1 o Tipo 2 (7.4 kW) / Tipo 2 (11 kW y 22
kW)- Modo de recarga: Modo 3- Dimensiones (sin cable):166x163x82 mm- Peso:1 kg (sin cable)- Longitud
de cable:5m (7m opcional) Especificaciones eléctricas: - Potencia Máxima: 7,4 kW (monofásico) / 22
kW (trifásico)- Corriente máxima (por fase): 7,4 kW 32 A (1P) / 11 kW 16 A (3P) / 22 kW 32 A (3P)-
Corriente ajustable: de 6A a 32A Ficha técnica del Cargador Wallbox Pulsar Plus Type 2 - 7.4kW
Descargar Ficha Técnica del Cargador Wallbox Pulsar Plus Type 2 - 7.4kW",https://cdn.autosolar.es/images/cargador-coche-electrico/cargador-wallbox-pulsar-plus-type-2-74kw_thumb_main.jpg,,Cargador_coche_electrico
"Cargador coche eléctrico Woltio Pro 5m 7,4kW con pinza","795,84"," Cargador coche eléctrico Woltio Pro 5m 7,4kW con pinza Ficha técnica del Cargador coche eléctrico
Woltio Pro 5m 7,4kW con pinza Ficha técnica del Cargador coche eléctrico Woltio Pro 5m 7,4kW con
pinza Descripción del Cargador coche eléctrico Woltio Pro 5m 7,4kW con pinza El Cargador coche
eléctrico Woltio Pro 5m 7,4kW con pinza es un punto de recarga para vehículos eléctricos dotado con
la última tecnología del mercado, fabricado en España y compatible con instalaciones fotovoltaicas.
Cuenta con protecciones y sistemas de comunicación para proteger al vehículo de cualquier problema
de la red eléctrica. Este cargador, en caso de que se produzcan cortes en el suministro eléctrico,
es capaz de conectarse automáticamente proporcionando máxima protección. Otras características
importantes de este dispositivo son: Programación de horarios de cara a través de la aplicación
móvil. Diseñado para trabajar tanto en interiores como en ambientes de exterior. Estadísticas e
informa de consumo diario. Conexión Bluetooth para ajustar las funcionalidades. Manguera de 5m
incluida (7 metros opcional). Este cargador de coche eléctrico no puede distinguir entre la
corriente de la red y la corriente de paneles, es decir, en caso de condiciones meteorológicas
adversas los paneles solares dejarían de producir al mismo nivel de rendimiento, sin embargo, el
cargador de coche va a seguir cargando porque cogerá la energía de la red y no aprovechará la
producción de la energía solar. Características técncias del Cargador coche eléctrico Woltio Pro 5m
7,4kW con pinza Algunos datos técnicos del cargador son: Potencia de carga: 7,4 kW Tensión nominal
CA ± 10 %: 230V Corriente nominal: Hasta 32A monofásico Tipo de conector (IEC 62196-2): Tipo 1/2
Longitud del cable: 5 metros (7 metros opcional) Modo de carga (IEC 61851-1): Modo 3 Dimensiones:
298,4 x 248,4 x 186,7 mm Peso total: 9 kg (incluyendo cable) Grado de protección: IP54 / IK08 Las
características extras en los modelos PRO son: protecciones integradas, protección magnetotérmica
40A, protección contra sobre-tensiones permanentes y transitorias y diferencial superinmunizado tipo
A. Ficha técnica del Cargador coche eléctrico Woltio Pro 5m 7,4kW con pinza Ficha técnica del
Cargador coche eléctrico Woltio Pro 5m 7,4kW con pinza",https://cdn.autosolar.es/images/cargador-coche-electrico/cargador-coche-electrico-woltio-pro-5m-74kw-con-pinza_thumb_main.jpg,,Cargador_coche_electrico
Tarjeta RFID Orbis (5 uds.),"14,62"," Tarjeta RFID Orbis (5 und.) Pack de 5 unidades de tarjeta RFID para el cargador de coche eléctrico
Orbis Viaris. Con está tarjeta podrás activar y desactivar tu punto de recarga mediante
identificación por RFID, con ello evitas el uso del punto de recarga por parte de terceros.",https://cdn.autosolar.es/images/cargador-coche-electrico/tarjeta-rfid-orbis-5-uds_thumb_main.jpg,,Cargador_coche_electrico
"Cargador coche eléctrico 7,4kW Viaris UNI Tipo 2 cable 5m - WiFi","931,70"," Cargador coche eléctrico 7,4kW Viaris UNI Tipo 2 cable 5m - WiFi Ficha técnica del Cargador coche
eléctrico 7,4kW Viaris UNI Tipo 2 cable 5m - WiFi Ficha técnica del Cargador coche eléctrico 7,4kW
Viaris UNI Tipo 2 cable 5m - WiFi Manual Cargador coche eléctrico 7,4kW Viaris UNI Tipo 2 cable 5m -
WiFi Descripción del Cargador coche eléctrico 7,4kW Viaris UNI Tipo 2 cable 5m - WiFi El Cargador
coche eléctrico 7,4kW Viaris UNI Tipo 2 cable 5m - WiFi es un cargador inteligente monofásico de
7,4kW apto para coches, motos y bicicletas eléctricas o híbridos enchufables. Cuenta con una salida
mediante manguera de Tipo 1 o Tipo 2. El cargador cuenta con un modulador de carga que permite
optimizar la recarga en el menor tiempo posible pero sin sobrepasar la potencia contratada en la
vivienda. Así pues tendrá en cuenta el consumo de la vivienda y se ajustará a la demanda que haya en
cada momento. Cuenta con un diseño muy atractivo y es muy fácil de manejar, además la instalación se
realiza en unos pasos muy sencillos y sirve tanto para garajes residenciales como del sector
terciario. Gracias a la aplicación móvil e-VIARIS es posible monitorizar el cargador y controlar la
potencia demandada, consultar el historial de consumo, programar la duración y planificar horarios
de carga para aprovechar las tarifas con discriminación horaria. En la ficha técnica y el manual
podrás encontrar más características acerca de este tipo de cargadores. Aspectos técnicos del
Cargador coche eléctrico 7,4kW Viaris UNI Tipo 2 cable 5m - WiFi Tensión nominal: 230V Frecuencia:
50Hz Temperatura de funcionamiento: -30ºC a 50ºC Longitud cable de conexión: 5 m Peso: 4 kg
Dimensiones: 224 x 105 x 332 mm Grado de protección: IP54 Comunicación WiFi: sí Indicador luminoso:
sí, estado del cargador y carga del vehículo Ficha técnica del Cargador coche eléctrico 7,4kW Viaris
UNI Tipo 2 cable 5m - WiFi Ficha técnica del Cargador coche eléctrico 7,4kW Viaris UNI Tipo 2 cable
5m - WiFi Manual Cargador coche eléctrico 7,4kW Viaris UNI Tipo 2 cable 5m - WiFi",https://cdn.autosolar.es/images/cargador-coche-electrico/cargador-coche-electrico-74kw-viaris-uni-tipo-2-cable-5m-wifi_thumb_main.jpg,,Cargador_coche_electrico
Cargador coche eléctrico Victron Tipo 2 - 22kW,"1.868,69"," Cargador coche eléctrico Victron Tipo 2 - 22kW Ficha Técnica Cargador coche eléctrico Victron Tipo
2 - 22kW Ver Ficha Técnica Cargador coche eléctrico Victron Tipo 2 - 22kW Descripción Cargador coche
eléctrico Victron Tipo 2 - 22kW El Cargador coche eléctrico Victron Tipo 2 - 22kW ofrece un máximo
de 22 kW de CA en modo trifásico o 7,3 kW en modo monofásico que se caracteriza por su pantalla
táctil LCD de 4,3 pulgadas para monitorización y control. Incorpora un anillo de luz RGB
completamente programable alrededor del puerto de carga para determinar rápidamente el estado del
dispositivo. Además, se puede programar desde la interfaz web para mostrar diferentes efectos de luz
según el estado actual (desconectado, cargando, cargado, etc.). con el objetivo es ayudar al usuario
a ver el estado actual a distancia. También cuenta con dos modos de trabajo disponibles, el modo
manual para configurar la corriente de salida: El modo manual que permite la corriente de salida
configurable entre 6-32A y modo automático para garantizar la máxima eficiencia del sistema
fotovoltaico que detecta cuando hay un exceso de energía disponible y la usa solo energía para
cargar el vehículo. Asimismo, la potencia de carga se controla de dos maneras: usando el control
deslizante en la pantalla táctil LCD o a través de su página web. Esto nos permitirá iniciar o
detener manualmente el proceso de carga cuando un vehículo está conectado al cargador de coche.
También se puede configurar y monitorear desde los dispositivos de pantalla GX y la consola remota.
Tiene integracion con VRM dónde varias opciones están disponibles en el Portal VRM: informes en
tiempo real, informes personalizados para tiempo configurable períodos, funciones avanzadas como
actualización remota de firmware, etc. Aspectos Técnicos Cargador coche eléctrico Victron Tipo 2 -
22kW - Rango de tensión de entrada: 170 - 265 - Potencia nominal: 22kW - Rango de salida actual: 6 -
32A - Comunicación de datos: Modbus TCP sobre Wifi - Dimensiones: 390 x 300 x 150 mm - Peso: 3 kg -
Grado de protección: IP44 Ficha Técnica Cargador coche eléctrico Victron Tipo 2 - 22kW Ver Ficha
Técnica Cargador coche eléctrico Victron Tipo 2 - 22kW",https://cdn.autosolar.es/images/cargador-coche-electrico/cargador-coche-electrico-victron-tipo-2-22kw_thumb_main.jpg,,Cargador_coche_electrico
Cargador coche eléctrico 7kW Growatt THOR 07AS-P,"708,78"," Cargador coche eléctrico 7kW Growatt THOR 07AS-P Ficha técnica y manual Cargador coche eléctrico
7kW Growatt THOR 07AS-P Descargar Ficha Técnica Cargador coche eléctrico 7kW Growatt THOR 07AS-P
Descargar Manual Cargador coche eléctrico 7kW Growatt THOR 07AS-P Descripción Cargador coche
eléctrico 7kW Growatt THOR 07AS-P El cargador monofásico THOR 07AS-P es un dispositivo inteligente
de suministro de energía que utiliza tecnología profesional y avanzada para alimentar vehículos
eléctricos. Tiene una interfaz fácil de usar con varias funciones de control, facturación y
comunicación. Además, el cargador se puede conectar a un servidor backend para realizar funciones de
reserva y pago a través de la aplicación de teléfono móvil. También incluye varias opciones de
comunicación diferentes, que incluyen Ethernet por cable, WIFI y 4G para conexiones de servidor en
segundo plano, este es un cargador que puede satisfacer sus necesidades y seguir mejorando la
calidad de nuestros productos. Este cargador está fabricado con tecnología de última generación para
proporcionar el máximo rendimiento de carga para vehículos eléctricos. Apto para todo tipo de
instalaciones, tanto en interiores como exteriores. Características Cargador coche eléctrico 7kW
Growatt THOR 07AS-P Con el Cargador coche eléctrico 7kW Growatt THOR 07AS-P tu coche podrá trabajar
de forma dinámica con energía solar, combinando la energía fotovoltaica y los cargadores para
maximizar el aprovechamiento de la energía solar. - Gran adaptabilidad: Este cargador y toda la gama
Growatt son compatibles con las siguientes marcas de vehículos eléctricos: Tesla, Renault, Nissan,
BYD, Hyundai y BMW. También se integra con los sistemas fotovoltaicos existentes y recién
instalados. - APP de control y programación inteligente: Puede monitorizar el cargador en su
pantalla a través de la aplicación ShinePhone o a través de web server.growatt.com, puede
identificar rápidamente si la carga está completa, si todavía está en progreso o si hay algún tipo
de problema También tiene una señal de parada de emergencia. - Clase de protección IP65: Gracias a
su tecnología avanzada y compacta, se puede utilizar tanto en interior como en exterior. -
Conectividad: incluye cable integrado de 5m para vehículos eléctricos con enchufe. 1. Logo e
iluminación del logo2. Indicador de estado(el indicador parpadea cuando se está cargando)3. Toma de
corriente (soporte de enchufe para versión cableada)4. Tarjeta Electrónica5. Soporte de montaje6.
Ventana lateral-RCD7. Placa de identificación de la ventana lateral8. Prensaestopas impermeable para
comunicación por cable9. Prensaestopas impermeable para cables de entrada de CA Aspectos Técnicos
Cargador coche eléctrico 7kW Growatt THOR 07AS-P Especificaciones generales: Grado de protección:
IP65- Consumo de energía en espera: 8W- Altitud máxima: 2000m- Dimensiones (sin cable):
240x380x164mm- Peso: 9,5 kg Especificaciones eléctricas: - Voltaje de entrada: 230V AC- Frecuencia
de entrada: 50Hz- Voltaje de salida: 230V AC- Máxima potencia de salida: 7 KW- Máxima corriente de
salida: 32A- Tipo de interfaz de carga: IEC 62196-2, Type 2 Ficha técnica y manual Cargador coche
eléctrico 7kW Growatt THOR 07AS-P Descargar Ficha Técnica Cargador coche eléctrico 7kW Growatt THOR
07AS-P Descargar Manual Cargador coche eléctrico 7kW Growatt THOR 07AS-P",https://cdn.autosolar.es/images/cargador-coche-electrico/cargador-coche-electrico-7kw-growatt-thor-07as-p_thumb_main.jpg,,Cargador_coche_electrico
WallBox Power Boost Meter trifásico,"216,17"," WallBox Power Boost Meter trifásico Manual del WallBox Power Boost Meter trifásico Descargar Manual
del WallBox Power Boost Meter trifásico Descripción WallBox Power Boost Meter trifásico El WallBox
Power Boost Meter trifásico es un medidor eléctrico de la cantidad de energía que es utilizada
durante la carga del vehículo eléctrico. Con este dispositivo es posible conocer cuál es la carga
necesaria en función de la energía que se haya utilizado en cada sesión de carga. Este medidor
eléctrico cuenta con certificado MID. Manual del WallBox Power Boost Meter trifásico Descargar
Manual del WallBox Power Boost Meter trifásico",https://cdn.autosolar.es/images/cargador-coche-electrico/wallbox-power-boost-meter-trifasico_thumb_main.jpg,,Cargador_coche_electrico
Cargador de coche FusionCharge 22kW Huawei,"949,17"," Cargador de coche FusionCharge 22kW Huawei Ficha técnica del Cargador de coche FusionCharge 22kW
Huawei Ficha técnica del Cargador de coche FusionCharge 22kW Huawei Descripción del Cargador de
coche FusionCharge 22kW Huawei El Cargador de coche FusionCharge 7,4kW Huawei es un dispositivo
inteligente que suministra energía y utiliza la última tecnología para alimentar a vehículos
eléctricos. Huawei se lanza así al sector de la movilidad eléctrica. Dentro de la gama de cargadores
eléctricos de Huawei podemos encontrar el modelo monofásico y el modelo trifásico, en este caso nos
centraremos en el modelo monofásico de 7,4kW. Algunas de las características más destacadas de este
cargador son: Carga a través de energía fotovoltaica. Alimentación del coche a través de energía
solar haciendo así el coche más ecológico aun. Cambio de fase automático. Se puede intercambiar
entre 1 fase y 3 fases muy fácilmente. Gestión a través de la APP. Todo el control del cargador de
coche a través de la aplicación móvil. Cable Elock antirrobo. Potencia de carga dinámica. Detección
y ajuste automáticos. No se produce sobrecarga. Instalación en 3 sencillos pasos. Rápida instalación
en 16 minutos, mantenimiento sin cables. Autenticación automática de Bluetooth antes de la carga.
Aspectos técnicos del Cargador de coche FusionCharge 22kW Huawei - Carga de energía: 1.4 kW hasta 22
kW- Tensión nominal: 400 V (3-phase) ± 20%- Corriente nominal: 6–32 A (3-phase or 1-phase)-
Frecuencia de entrada: 50 Hz/60 Hz ± 1 Hz- Vehicle connection: Type 2 socket- Grado de protección:
IP54- Consumo de energía en espera: < 6W- Altitud máxima: 2000m- Dimensiones: 335x180x145mm- Peso:
3kg Ficha técnica del Cargador de coche FusionCharge 22kW Huawei Ficha técnica del Cargador de coche
FusionCharge 22kW Huawei",https://cdn.autosolar.es/images/cargador-coche-electrico/cargador-de-coche-fusioncharge-22kw-huawei_thumb_main.jpg,,Cargador_coche_electrico
"Cargador coche eléctrico 7,4kW Orbis Viaris Combi Plus Tipo 2 cable 5m - WiFi","1.478,84"," Cargador coche eléctrico 7,4kW Viaris Combi Plus Tipo 2 cable 5m - WiFi Ficha Técnica del Cargador
coche eléctrico 7,4kW Viaris Combi Plus Tipo 2 cable 5m - WiFi Ficha técnica del Cargador coche
eléctrico 7,4kW Viaris Combi Plus Tipo 2 cable 5m - WiFi Manual del Cargador coche eléctrico 7,4kW
Viaris Combi Plus Tipo 2 cable 5m - WiFi Descripción del Cargador coche eléctrico 7,4kW Viaris Combi
Plus Tipo 2 cable 5m - WiFi El Cargador coche eléctrico 7,4kW Viaris Combi Plus Tipo 2 cable 5m -
WiFi es un cargador doméstico monofásico de 7,4kW apto para coches, motos y bicicletas eléctricas o
híbridos enchufables. Con la potencia de este cargador es posible realizar la carga de un coche
eléctrico en unas 4 horas o de 2 coches eléctricos de forma simultanea en unas 8 horas. Este modelo
permite realizar la carga del vehículo eléctrico en un garaje de una vivienda unifamiliar,
comunitario u oficinas. Esto se debe a que los modelos llevan incorporado un cable de conexión o
base de toma de corriente. Además, este cargador cuenta con un limitador de corriente máxima que se
puede realizar a través del selector. En este cargador se incluyen 2 cables manguera de 5 metros con
conector Tipo 1 o Tipo 2 según EN 62196. Otras características destacables de el cargador de coche
eléctrico son: - Comunicación WiFi - Con la app Viaris Combi se puede controlar la potencia,
consultar el histórico de consumo, programar la duración y planificar horarios de carga para
aprovechar las tarifas eléctricas. - Señalización LED de estado En la ficha técnica y el manual
podrás encontrar más características acerca de este tipo de cargadores. Aspectos técnicos del
Cargador coche eléctrico 7,4kW Viaris Combi Plus Tipo 2 cable 5m - WiFi Tensión nominal: 230V
Frecuencia: 50Hz Temperatura de funcionamiento: -30ºC a 50ºC Peso: de 2 a 6 kg Dimensiones: 436.2 x
209.7 x 161 mm Grado de protección: IP54 Comunicación WiFi: sí Indicador luminoso: sí, estado del
cargador y carga del vehículo Carga de 2 vehículos: sí, permite cargar hasta 2 vehículos
simultaneamente Ficha Técnica del Cargador coche eléctrico 7,4kW Viaris Combi Plus Tipo 2 cable 5m -
WiFi Ficha técnica del Cargador coche eléctrico 7,4kW Viaris Combi Plus Tipo 2 cable 5m - WiFi
Manual del Cargador coche eléctrico 7,4kW Viaris Combi Plus Tipo 2 cable 5m - WiFi",https://cdn.autosolar.es/images/cargador-coche-electrico/cargador-coche-electrico-74kw-orbis-viaris-combi-plus-tipo-2-cable-5m-wifi_thumb_main.jpg,,Cargador_coche_electrico
"Cargador de coche FusionCharge 7,4kW Huawei","890,97"," Cargador de coche FusionCharge 7,4kW Huawei Ficha técnica del Cargador de coche FusionCharge 7,4kW
Huawei Ficha técnica del Cargador de coche FusionCharge 7,4kW Huawei Descripción del Cargador de
coche FusionCharge 7,4kW Huawei El Cargador de coche FusionCharge 7,4kW Huawei es un dispositivo
inteligente que suministra energía y utiliza la última tecnología para alimentar a vehículos
eléctricos. Huawei se lanza así al sector de la movilidad eléctrica. Dentro de la gama de cargadores
eléctricos de Huawei podemos encontrar el modelo monofásico y el modelo trifásico, en este caso nos
centraremos en el modelo monofásico de 7,4kW. Algunas de las características más destacadas de este
cargador son: Carga a través de energía fotovoltaica. Alimentación del coche a través de energía
solar haciendo así el coche más ecológico aun. Cambio de fase automático. Se puede intercambiar
entre 1 fase y 3 fases muy fácilmente. Gestión a través de la APP. Todo el control del cargador de
coche a través de la aplicación móvil. Cable Elock antirrobo. Potencia de carga dinámica. Detección
y ajuste automáticos. No se produce sobrecarga. Instalación en 3 sencillos pasos. Rápida instalación
en 16 minutos, mantenimiento sin cables. Autenticación automática de Bluetooth antes de la carga.
Aspectos técnicos del Cargador de coche FusionCharge 7,4kW Huawei - Carga de energía: 1.4 kW hasta
7.4 kW- Tensión nominal: 230 V (1-phase) ± 20%- Corriente nominal: 6–32 A (1-phase)- Frecuencia de
entrada: 50 Hz/60 Hz ± 1 Hz- Vehicle connection: Type 2 socket- Grado de protección: IP54- Consumo
de energía en espera: < 6W- Altitud máxima: 2000m- Dimensiones: 335x180x145mm- Peso: 3kg Ficha
técnica del Cargador de coche FusionCharge 7,4kW Huawei Ficha técnica del Cargador de coche
FusionCharge 7,4kW Huawei",https://cdn.autosolar.es/images/cargador-coche-electrico/cargador-de-coche-fusioncharge-74kw-huawei_thumb_main.jpg,,Cargador_coche_electrico
Pedestal Estándar Wallbox,"373,55"," Pedestal Estándar Wallbox Ficha técnica del Modem USB conectividad 3G-4G Descargar Ficha técnica
del Pedestal Estándar Wallbox Descripción Pedestal Estándar Wallbox El Pedestal Estándar Wallbox
está fabricado con sumo cuidado apostando por el diseño. El cuerpo está fabricado en acero y
aluminio inoxidable para asegurar la calidad y la durabilidad en el tiempo. El pedestal Estándar
permite una mono-instalación del cargador Wallbox y es compatible con: Pulsar, Pulsar Plus, Copper
SB y Commander 2. Especificaciones generales - Dimensiones: 1570 x 217 x 265 mm- Peso: 10 kg- Tipo
de fijación: Atornillada al suelo Ficha técnica del Modem USB conectividad 3G-4G Descargar Ficha
técnica del Pedestal Estándar Wallbox",https://cdn.autosolar.es/images/cargador-coche-electrico/pedestal-estandar-wallbox_thumb_main.jpg,,Cargador_coche_electrico
Cargador vehículo Fronius Wattpilot Go 22J,"1.225,67"," Cargador vehículo Fronius Wattpilot GO 22J Ficha Técnica Cargador vehículo Fronius Wattpilot GO 22J
Descargar Ficha Técnica Cargador coche eléctrico Fronius Wattpilot GO 22J Descripción Cargador
vehículo Fronius Wattpilot GO 22J El Fronius Wattpilot GO 22J es el dispositivo de carga inteligente
ideal para coches eléctricos ya que podrás decidir cómo cargar tu vehículo. Es muy fácil de instalar
y es uno de los pocos productos del mercado capaz de cambiar automáticamente entre la carga de
excedente monofásica y trifásica para obtener la máxima energía posible de la instalación. • Proceso
de carga dinámica Gracias al proceso de carga dinámica de excedentes se garantiza el uso óptimo de
la energía fotovoltaica que nos sobra en nuestra instalación y además, seevita la carga desde la
red. Mediante el uso de la base de carga inteligente Fronius WattPilot, incluso las cantidades más
pequeñas de excedentes se pueden utilizar para cargar el vehículo eléctrico. • Excedente FV • Coche
eléctrico El proceso de carga se inicia automáticamente cuando hay un mínimo excedente de energía y
se adapta a la cantidad de energía sobrante en cada momento. Después de una correcta configuración
por parte del instalador, esta solución garantiza que el vehículo eléctrico se cargue
automáticamente con la energía solar que nos sobra durante el día en lugar de volcarla a la red. A
través de la app Solar.wattpilot, puedes seleccionar en el modo Eco cuál es la cantidad máxima de
energía con la que quiere cargar su coche eléctrico. Posteriormente, el Wattpilot realizará la carga
cuando el precio actual está por debajo o alcanza el valor definido. Características Cargador
vehículo Fronius Wattpilot GO 22J - Carga rentable con tarifas eléctricas verdes variables: El coche
eléctrico se puede cargar de forma muy rentable con energía de la red mediante el uso de tarifas de
electricidad verde variables, especialmente por la noche durante períodos en los que la tarifa es
baja. - App Solar.wattpilot: Los propietarios de coches eléctricos tienen a su disposición la
aplicación Solar.wattpilot (disponible para iOS y Android) para poner en funcionamiento el
Wattpilot, hacer ajustes de carga y visualizar los procesos de carga, con unos pocos clics. - Carga
dinámica con excedentes FV: La carga dinámica con excedentes FV se puede utilizar para cargar el
coche eléctrico, en pasos de amperio a amperio y con una conmutación automática
monofásica/trifásica. Esto da como resultado mayores tasas de autoconsumo y una amortización más
rápida del sistema fotovoltaico. - Dos modos de carga: Eco y Next Trip Dependiendo de las
preferencias del cliente, el coche eléctrico se puede cargar de una manera más respetuosa con el
medio ambiente o adaptada al próximo viaje. - Conexión a internet a través de WLAN Aspectos Técnicos
Cargador vehículo Fronius Wattpilot Home 11J - Potencia de carga máxima: 22kW- Tensión nominal: 230V
(monofásico) - 400V(trifásico)- Corriente nominal (configurable): 6-16A- Frecuencia: 50Hz- Longitud
cable de conexión: 30 cm- Peso: 1.6 kg- Dimensiones: 25,1 x 14,6 x 9,6 cm- Grado de protección: IP54
Ficha Técnica Cargador vehículo Fronius Wattpilot GO 22J Descargar Ficha Técnica Cargador coche
eléctrico Fronius Wattpilot GO 22J",https://cdn.autosolar.es/images/cargador-coche-electrico/cargador-vehiculo-fronius-wattpilot-go-22j_thumb_main.jpg,,Cargador_coche_electrico
