title,cost,description,img_src,photo_desc_str,category
"Terminal de Ojo - Cable 6mm, ojo 6mm","0,40"," Terminal de Ojo - Cable 6mm, ojo 6mm El Terminal de Ojo - Cable 6mm, ojo 6mm está preparado para
usarse con un cableado de 6 mm de sección y para un tornillo de 6 mm de diámetro. Se trata de un
terminal de ojo duradero y preparado para poder suportar altas temperaturas, erosión y humedad. Su
gran ventaja es ofrecer el mejor contacto eléctrico para hacer una unión que resista cualquier
condición. El terminal de ojo es un elemento necesario para la correcta conexión de multitud de
dispositivos, en concreto, en el sector fotovoltaico el uso más habitual de los terminales de ojo es
la conexión de las baterías. Asegúrese de crimparlo correctamente, pelar el recubrimiento suficiente
del cable para poder introducir todo el cobre del cable hasta el fondo y posteriormente cubrirlo con
una funda termoretráctil.",https://cdn.autosolar.es/images/accesorios-electricos/terminal-de-ojo-cable-6mm-ojo-6mm_thumb_main.jpg,,Material_electrico
Terminal de Ojo Cable 6mm - Ojo 8mm,"0,40"," Terminal de Ojo Cable 6mm - Ojo 8mm El Terminal de Ojo Cable 6mm - Ojo 8mm está preparado para
usarse con cableado de 6 mm de sección y para un tornillo de 8 mm de diámetro. Se trata de un
terminal de ojo duradero y preparado para poder soportar altas temperaturas, erosión y humedad. Su
gran ventaja es ofrecer el mejor contacto eléctrico para hacer una unión que resista cualquier
condición. Asegurarse de crimparlo correctamente, pelar el recubrimiento suficiente del cable para
poder introducir todo el cobre del cable hasta el fondo y posteriormente cubrirlo con una funda
termoretráctil.",https://cdn.autosolar.es/images/accesorios-electricos/terminal-de-ojo-cable-6mm-ojo-8mm_thumb_main.jpg,,Material_electrico
"Terminal de Ojo - Cable 1,5mm ojo 6mm","0,45"," Terminal de Ojo Cable 1,5mm - Ojo 6mm El Terminal de Ojo - Cable 1,5mm, ojo 6mm está preparado para
usarse con cableado de 1,5 mm de sección y para un tornillo de 6 mm de diámetro. Se trata de un
terminal de ojo duradero y preparado para poder soportar altas temperaturas, erosión y humedad. Su
gran ventaja es ofrecer el mejor contacto eléctrico para hacer una unión que resista cualquier
condición. Asegurarse de crimparlo correctamente, pelar el recubrimiento suficiente del cable para
poder introducir todo el cobre del cable hasta el fondo y posteriormente cubrirlo con una funda
termoretráctil.",https://cdn.autosolar.es/images/accesorios-electricos/terminal-de-ojo-cable-15mm-ojo-6mm_thumb_main.jpg,,Material_electrico
"Terminal de Ojo - Cable 10mm, ojo 10mm","0,48"," Terminal de Ojo - Cable 10mm, ojo 10mm El Terminal de Ojo - Cable 10mm, ojo 10mm está preparado
para usarse con cableado de 10 mm de sección y para un tornillo de 10 mm de diámetro. Se trata de un
terminal de ojo duradero y preparado para poder soportar altas temperaturas, erosión y humedad. Su
gran ventaja es ofrecer el mejor contacto eléctrico para hacer una unión que resista cualquier
condición. Asegurarse de crimparlo correctamente, pelar el recubrimiento suficiente del cable para
poder introducir todo el cobre del cable hasta el fondo y posteriormente cubrirlo con una funda
termoretráctil.",https://cdn.autosolar.es/images/accesorios-electricos/terminal-de-ojo-cable-10mm-ojo-10mm_thumb_main.jpg,,Material_electrico
Terminal de Ojo Cable 16mm - Ojo 8mm,"0,48"," Terminal de Ojo Cable 16mm - Ojo 8mm El Terminal de Ojo Cable 16mm - Ojo 8mm está preparado para
usarse con cableado de 16 mm de sección y para un tornillo de 8 mm de diámetro. Se trata de un
terminal de ojo duradero y preparado para poder soportar altas temperaturas, erosión y humedad. Su
gran ventaja es ofrecer el mejor contacto eléctrico para hacer una unión que resista cualquier
condición. Asegurarse de crimparlo correctamente, pelar el recubrimiento suficiente del cable para
poder introducir todo el cobre del cable hasta el fondo y posteriormente cubrirlo con una funda
termoretráctil.",https://cdn.autosolar.es/images/accesorios-electricos/terminal-de-ojo-cable-16mm-ojo-8mm_thumb_main.jpg,,Material_electrico
Terminal de Ojo Cable 16mm - Ojo 10mm,"0,52"," Terminal de Ojo Cable 16mm - Ojo 10mm El Terminal de Ojo Cable 16mm - Ojo 10mm está preparado para
usarse con cableado de 16 mm de sección y para un tornillo de 10 mm de diámetro. Se trata de un
terminal de ojo duradero y preparado para poder soportar altas temperaturas, erosión y humedad. Su
gran ventaja es ofrecer el mejor contacto eléctrico para hacer una unión que resista cualquier
condición. Asegurarse de crimparlo correctamente, pelar el recubrimiento suficiente del cable para
poder introducir todo el cobre del cable hasta el fondo y posteriormente cubrirlo con una funda
termoretráctil.",https://cdn.autosolar.es/images/accesorios-electricos/terminal-de-ojo-cable-16mm-ojo-10mm_thumb_main.jpg,,Material_electrico
Terminal de Ojo Cable 35mm - Ojo 8mm,"0,81"," Terminal de Ojo Cable 35mm - Ojo 8mm Terminal de Ojo Cable 35mm - Ojo 8mm El Terminal de Ojo Cable
35mm - Ojo 8mm está preparado para usarse con cableado de 35 mm de sección y para un tornillo de 8
mm de diámetro. Se trata de un terminal de ojo duradero y preparado para poder soportar altas
temperaturas, erosión y humedad. Su gran ventaja es ofrecer el mejor contacto eléctrico para hacer
una unión que resista cualquier condición. Asegurarse de crimparlo correctamente, pelar el
recubrimiento suficiente del cable para poder introducir todo el cobre del cable hasta el fondo y
posteriormente cubrirlo con una funda termoretráctil.",https://cdn.autosolar.es/images/accesorios-electricos/terminal-de-ojo-cable-35mm-ojo-8mm_thumb_main.jpg,,Material_electrico
"Terminal de Ojo - Cable 25mm, ojo 8mm","0,85"," Terminal de Ojo - Cable 25mm, ojo 8mm El Terminal de Ojo - Cable 25mm, ojo 8mm está preparado para
usarse con cableado de 25 mm de sección y para un tornillo de 8 mm de diámetro. Se trata de un
terminal de ojo duradero y preparado para poder suportar altas temperaturas, erosión y humedad. Su
gran ventaja es ofrecer el mejor contacto eléctrico para hacer una unión que resista cualquier
condición. Se trata de un elemento necesario para la correcta conexión de multitud de dispositivos,
en concreto, en el sector fotovoltaico el uso más habitual de los terminales de ojo es la conexión
de las baterías. Asegúrese de crimparlo correctamente, pelar el recubrimiento suficiente del cable
para poder introducir todo el cobre del cable hasta el fondo y posteriormente cubrirlo con una funda
termoretráctil.",https://cdn.autosolar.es/images/accesorios-electricos/terminal-de-ojo-cable-25mm-ojo-8mm_thumb_main.jpg,,Material_electrico
Terminal de Ojo Cable 25mm - Ojo 10mm,"0,88"," Terminal de Ojo Cable 25mm - Ojo 10mm El Terminal de Ojo Cable 25mm - Ojo 10mm está preparado para
usarse con cableado de 25 mm de sección y para un tornillo de 10 mm de diámetro. Se trata de un
terminal de ojo duradero y preparado para poder soportar altas temperaturas, erosión y humedad. Su
gran ventaja es ofrecer el mejor contacto eléctrico para hacer una unión que resista cualquier
condición. Asegurarse de crimparlo correctamente, pelar el recubrimiento suficiente del cable para
poder introducir todo el cobre del cable hasta el fondo y posteriormente cubrirlo con una funda
termoretráctil.",https://cdn.autosolar.es/images/accesorios-electricos/terminal-de-ojo-cable-25mm-ojo-10mm_thumb_main.jpg,,Material_electrico
Terminal de Ojo Cable 35mm - Ojo 10mm,"0,88"," Terminal de Ojo Cable 35mm - Ojo 10mm Terminal de Ojo Cable 35mm - Ojo 10mm El Terminal de Ojo
Cable 35mm - Ojo 10mm está preparado para usarse con cableado de 35 mm de sección y para un tornillo
de 10 mm de diámetro. Se trata de un terminal de ojo duradero y preparado para poder soportar altas
temperaturas, erosión y humedad. Su gran ventaja es ofrecer el mejor contacto eléctrico para hacer
una unión que resista cualquier condición. Asegurarse de crimparlo correctamente, pelar el
recubrimiento suficiente del cable para poder introducir todo el cobre del cable hasta el fondo y
posteriormente cubrirlo con una funda termoretráctil.",https://cdn.autosolar.es/images/accesorios-electricos/terminal-de-ojo-cable-35mm-ojo-10mm_thumb_main.jpg,,Material_electrico
Cable unifilar 6 mm2 H07Z1-K (AS) Marrón,"1,14"," Cable unifilar 6 mm2 H07Z1-K (AS) Marrón Ficha técnica del Cable unifilar 6 mm2 H07Z1-K (AS) Marrón
Ficha técnica del Cable unifilar 6 mm2 H07Z1-K (AS) Marrón Descripción del Cable unifilar 6 mm2
H07Z1-K (AS) Marrón El Cable unifilar 6 mm2 H07Z1-K (AS) Marrón es un cable flexible para
instalaciones fijas y protegidas. Su uso es muy común en sitio públicos como hospitales, escuelas,
museos, aeropuertos, etc. El cable está fabricado con Cobre electrolítico recocido y aislamiento de
goma flexible termoestable libre de halógenos. Algunas características eléctricas son: Baja tensión
300/500V - 450/750V Tensión nominal: 450/750V Temperatura máxima del conductor: 90ºC Temperatura
máxima en cortocircuito: 250ºC (max. 5s) Temperatura mínima de servicio: -40ºC (instalaciones fijas
y protegidas) Ficha técnica del Cable unifilar 6 mm2 H07Z1-K (AS) Marrón Ficha técnica del Cable
unifilar 6 mm2 H07Z1-K (AS) Marrón",https://cdn.autosolar.es/images/accesorios-electricos/cable-unifilar-6-mm2-h07z1-k-as-marron_thumb_main.jpg,,Material_electrico
Cable unifilar 6 mm2 H07Z1-K (AS) Negro,"1,17"," Cable unifilar 6 mm2 H07Z1-K (AS) Negro Ficha técnica del Cable unifilar 6 mm2 H07Z1-K (AS) Negro
Ficha técnica del Cable unifilar 6 mm2 H07Z1-K (AS) Negro Descripción del Cable unifilar 6 mm2
H07Z1-K (AS) Negro El Cable unifilar 6 mm2 H07Z1-K (AS) Negro es un cable flexible para
instalaciones fijas y protegidas. Su uso es muy común en sitio públicos como hospitales, escuelas,
museos, aeropuertos, etc. El cable está fabricado con Cobre electrolítico recocido y aislamiento de
goma flexible termoestable libre de halógenos. Algunas características eléctricas son: Baja tensión
300/500V - 450/750V Tensión nominal: 450/750V Temperatura máxima del conductor: 90ºC Temperatura
máxima en cortocircuito: 250ºC (max. 5s) Temperatura mínima de servicio: -40ºC (instalaciones fijas
y protegidas) Ficha técnica del Cable unifilar 6 mm2 H07Z1-K (AS) Negro Ficha técnica del Cable
unifilar 6 mm2 H07Z1-K (AS) Negro",https://cdn.autosolar.es/images/accesorios-electricos/cable-unifilar-6-mm2-h07z1-k-as-negro_thumb_main.jpg,,Material_electrico
Cable unifilar 6 mm2 H07Z1-K (AS) Gris,"1,19"," Cable unifilar 6 mm2 H07Z1-K (AS) Gris Ficha técnica del Cable unifilar 6 mm2 H07Z1-K (AS) Gris
Ficha técnica del Cable unifilar 6 mm2 H07Z1-K (AS) Gris Descripción del Cable unifilar 6 mm2
H07Z1-K (AS) Gris El Cable unifilar 6 mm2 H07Z1-K (AS) Gris es un cable flexible para instalaciones
fijas y protegidas. Su uso es muy común en sitio públicos como hospitales, escuelas, museos,
aeropuertos, etc. El cable está fabricado con Cobre electrolítico recocido y aislamiento de goma
flexible termoestable libre de halógenos. Algunas características eléctricas son: Baja tensión
300/500V - 450/750V Tensión nominal: 450/750V Temperatura máxima del conductor: 90ºC Temperatura
máxima en cortocircuito: 250ºC (max. 5s) Temperatura mínima de servicio: -40ºC (instalaciones fijas
y protegidas) Ficha técnica del Cable unifilar 6 mm2 H07Z1-K (AS) Gris Ficha técnica del Cable
unifilar 6 mm2 H07Z1-K (AS) Gris",https://cdn.autosolar.es/images/accesorios-electricos/cable-unifilar-6-mm2-h07z1-k-as-gris_thumb_main.jpg,,Material_electrico
Cable unifilar 6 mm2 H07Z1-K (AS) Azul,"1,23"," Cable unifilar 6 mm2 H07Z1-K (AS) Azul Ficha técnica del Cable unifilar 6 mm2 H07Z1-K (AS) Azul
Ficha técnica del Cable unifilar 6 mm2 H07Z1-K (AS) Azul Descripción del Cable unifilar 6 mm2
H07Z1-K (AS) Azul El Cable unifilar 6 mm2 H07Z1-K (AS) Azul es un cable flexible para instalaciones
fijas y protegidas. Su uso es muy común en sitio públicos como hospitales, escuelas, museos,
aeropuertos, etc. El cable está fabricado con Cobre electrolítico recocido y aislamiento de goma
flexible termoestable libre de halógenos. Algunas características eléctricas son: Baja tensión
300/500V - 450/750V Tensión nominal: 450/750V Temperatura máxima del conductor: 90ºC Temperatura
máxima en cortocircuito: 250ºC (max. 5s) Temperatura mínima de servicio: -40ºC (instalaciones fijas
y protegidas) Ficha técnica del Cable unifilar 6 mm2 H07Z1-K (AS) Azul Ficha técnica del Cable
unifilar 6 mm2 H07Z1-K (AS) Azul",https://cdn.autosolar.es/images/accesorios-electricos/cable-unifilar-6-mm2-h07z1-k-as-azul_thumb_main.jpg,,Material_electrico
Cable unifilar 6 mm2 H07Z1-K (AS) Tierra,"1,23"," Cable unifilar 6 mm2 H07Z1-K (AS) Tierra Ficha técnica del Cable unifilar 6 mm2 H07Z1-K (AS) Tierra
Ficha técnica del Cable unifilar 6 mm2 H07Z1-K (AS) Tierra Descripción del Cable unifilar 6 mm2
H07Z1-K (AS) Tierra El Cable unifilar 6 mm2 H07Z1-K (AS) Tierra es un cable flexible para
instalaciones fijas y protegidas. Su uso es muy común en sitio públicos como hospitales, escuelas,
museos, aeropuertos, etc. El cable está fabricado con Cobre electrolítico recocido y aislamiento de
goma flexible termoestable libre de halógenos. Algunas características eléctricas son: Baja tensión
300/500V - 450/750V Tensión nominal: 450/750V Temperatura máxima del conductor: 90ºC Temperatura
máxima en cortocircuito: 250ºC (max. 5s) Temperatura mínima de servicio: -40ºC (instalaciones fijas
y protegidas) Ficha técnica del Cable unifilar 6 mm2 H07Z1-K (AS) Tierra Ficha técnica del Cable
unifilar 6 mm2 H07Z1-K (AS) Tierra",https://cdn.autosolar.es/images/accesorios-electricos/cable-unifilar-6-mm2-h07z1-k-as-tierra_thumb_main.jpg,,Material_electrico
Cable Sumergido 750V XTREM H07RN-F 3G 1.5,"1,32"," Cable Sumergido 750V XTREM H07RN-F 3G 1.5 Se trata de un cable especial para uso industrial
compuesto en goma, que cumple con las normativas: UNE-EN 50525-2-21 / IEC 60245-4 Gracias a su
extraordinaria flexibilidad y resistencia, el cable Xtrem H07RN-F es ideal para uso industrial tanto
en instalación fija como en servicio móvil. ispone de 4 hilos con una sección de 1.5mm por cada uno.
Este cable de goma ha sido fabricado usando polímeros mejorados respecto a las especificaciones de
norma, lo que lo convierte en un cable altamente polivalente, con una temperatura y tensión de
servicio superiores a los indicados en las normativas internacionales. Se admite empleo hasta 750 V
en montaje fijo protegido. Los cables H07RN-F de Top Cable están diseñados para suministrar energía
a todo tipo de equipos eléctricos, incluidos motores y bombas sumergibles en instalaciones de aguas
profundas (AD8). Ficha Técnica Cable Sumergido 750V XTREM H07RN-F 3G 1.5",https://cdn.autosolar.es/images/accesorios-electricos/cable-sumergido-750v-xtrem-h07rn-f-3g-15_thumb_main.jpg,,Material_electrico
Cable manguera 3 x 1.5mm2 Libre Halógenos,"1,36"," Cable Manguera 3 x 1.5mm2 Libre Halógenos Descripción del Cable Manguera 3 x 1.5mm2 Libre Halógenos
El cable manguera 3 x 1.5mm2 libre halógenos está formado por cable de cobre flexible de alta
seguridad con aislamiento y cubierta de poliolefinas. Se trata de una manguera verde 3 x 10 mm²
libre de halógenos, no propagador de la llama ni del incendio, con baja emisión de gases tóxicos y
nula emisión de gases corrosivos. Diseñado según UNE 21123-4. Un cable de polietileno reticulado y
cubierta: termoplástico, tipo Z1 libre de halógenos, no propagador de incendios y baja emisión de
humos. Características: Manguera eléctrica libre halógenos 3 x 1.5mm² El cable manguera 3 x 1.5mm2
se caracteriza por: Denominación técnica: RZ1-K (AS). Norma UNE: 21123-4. Color de la cubierta
exterior: verde. Tensión de servicio: 0,6 / 1kV. Temperatura máxima de trabajo: 90 ºC. Presentación:
Se puede adquirir en rollos o en cortes de la longitud deseada. Reducida emisión de gases tóxicos
NFC 20454. Libre de halógenos UNE-EN 50267-2-1. No propagación de la llama UNE-EN 60332-1-2. No
propagación del incendio UNE-EN 50266-2-4. Baja emisión de humos opacos UNE-EN 61034-2. Nula emisión
de gases corrosivos UNE-EN 50267-2-2. Resistencia a los rayos ultravioleta. Resistencia a la
absorción del agua.V Resistencia al frío. Cable flexible. Alta Seguridad. Número de conductores: 3.
Si no sabe cuál es el mejor cableado para sus necesidades, puede ponerse en contacto con nuestro
equipo técnico y le asesoraremos sin compromiso.",https://cdn.autosolar.es/images/accesorios-electricos/cable-manguera-3-x-15mm2-libre-halogenos_thumb_main.jpg,,Material_electrico
Fusible 40A 14x51,"1,40"," Fusible 40A 14x51 Ficha técnica Fusbile 40A 14x51 Ver Ficha técnica Fusible 40A 14x51 Un fusible es
un dispositivo que consta de un soporte y un filamento o lámina de metal o aleación de bajo punto de
fusión que reacciona y se funde cuando la intensidad de corriente supera unos valores concretos por
un cortocircuito o por un exceso de carga, esta reacción corta la corriente eléctrica y evita el
sobrecalentamiento del resto de dispositivos conectados. La elección del valor que determina la
reacción del fusible debe ir determinado por el valor máximo que puede soportar el resto de
elementos de la instalación, por lo que el fusible se trata de un dispositivo de protección de la
instalación fotovoltaica, reduciendo el riesgo de incendio o destrucción de otros elementos de la
instalación. Por lo tanto, los fusibles hacen posible el paso constante de la corriente eléctrica
hasta alcanzar el máximo valor que el aparato conectado requiere. Los fusibles son utilizados en
multitud de sectores como el sector de la automoción, industrial, doméstico y no únicamente en
instalaciones fotovoltaicas, aunque en el sector fotovoltaico los fusibles son utilizados en la
conexión de los paneles solares, garantizando que en el caso de que la intensidad que los mismos
superen los valores máximos admitidos del resto de los elementos de la instalación no se darán
cortocircuitos, incendios, sobrecalentamiento u otros problemas. Por lo tanto un fusible facilita la
integridad y seguridad de la instalación. También se utiliza en el sector fotovoltaico fusibles para
baterías. Fusible 40A en el sector fotovoltaico En concreto el tipo de fusible 40A es muy utilizado
en el sector fotovoltaico para la conexión de paneles solares, garantizando que siempre que panel
solar esté soportando una intensidad mayor de 40A cortará la comunicación con el sistema
fotovoltaico, pues el fusible se fundirá evitando daños en la instalación. Puede encontrar en
nuestra página web otros fusibles de diferentes amperaje que pueden adecuarse a diferentes
instalaciones fotovoltaicas. Si tiene dudas o desea asesoramiento sobre qué fusible es el
recomendable según sus necesidades contáctenos y le asesoraremos sin compromiso.",https://cdn.autosolar.es/images/accesorios-electricos/fusible-40a-14x51_thumb_main.jpg,,Material_electrico
