ID,Title,Brand,Price,Category,Subcategory,Total Price,Sale Price,Description,Ingredients & How to use,Photo_Links
44095024,Atulya vedic ubtan foaming face wash with pump 100ml,Atulya,249,SKIN CARE,SKIN CARE,953,"This item: atulya vedic ubtan foaming face wash with pump 100ml
Sale price: 136
Atulya rose water facial mist toner - 150ml
Sale price: 219
Atulya vedic ubtan face serum 30ml
Sale price: 274
Atulya amla & bhringraj shampoo - 300ml
Sale price: 324
",,"Green
  Tea / Aloe Vera / Turmeric
1- Squeeze the small amount of face wash to produce lather
2- Apply to face & neck
3- Maggage in a circular motion to wash out any contaminants
4- Rinse with water. Pat with a soft towel to dry",https://myatulya.com/cdn/shop/products/VedicUbtanFaceWash100mlA_Content-AT-01.jpg?v=1656056732&width=1080
32349225,Atulya aloe vera gel 200gm,Atulya,399,SKIN CARE,SKIN CARE,"1,211","This item: atulya aloe vera gel 200gm
Sale price: 239
Atulya rose gel 200gm
Sale price: 299
Atulya amla & bhringraj shampoo - 300ml
Sale price: 324
Atulya vitamin c face serum 30ml
Sale price: 349
","Atulya aloe vera gel is a multi-purpose, light and non-greasy gel for skin & hair. regular use tends to minimize the pigmentation of dark spots and their appearance. it also helps to avoid hair loss and stimulates good hair growth. it helps to reduce noticeable wrinkles and fine lines on the face, leaving the skin beautiful and fresh.
why it's good to use :

exfoliates dead skin cells
repairs acne and pores
maintains the elasticity of the skin
hydrates skin","Aloe
  Vera/ Ashwagandha
1- Wash the face & body prior to use
2- Use the amount required
3- On the face and neck
4- Massage until fully consumed in a circular upward motion","https://myatulya.com/cdn/shop/files/AloeVeraGelNewA_Content-AT-01.jpg?v=1690633991&width=1080, https://myatulya.com/cdn/shop/files/AloeVeraGelNewA_Content-AT-02.jpg?v=1690633990&width=1080, https://myatulya.com/cdn/shop/files/AloeVeraGelNewA_Content-AT-03.jpg?v=1690633990&width=1080, https://myatulya.com/cdn/shop/files/AloeVeraGelNewA_Content-AT-04.jpg?v=1690633990&width=1080"
99771003,Atulya wine grape lip balm - 5gm,Atulya,249,SKIN CARE,SKIN CARE,707,"This item: atulya wine grape lip balm - 5gm
Sale price: 142
Atulya hibiscus & blackseed shampoo 30ml
Sale price: 74
Atulya rose lip balm for hydrating lips - 5gm
Sale price: 142
Atulya keratin & wheat protein shampoo - 300ml
Sale price: 349
","Atulya wine grapefruit lip balm helps protect the lips from untimely ageing and harmful uv rays providing soft and supple lips. 

it keeps your lips fresh and hydrated all day long.

it adds a natural shine to your lips.

it nourishes the lips and retains moisture for a long time.

it moisturizes dry and chapped lips, making them soft and supple.

free from harsh chemicals, this lip balm suits all skin types.","Wine
  Grapes / Shea Butter
1- Take some lip balm from the box
2- Apply on your lips in a circular motion","https://myatulya.com/cdn/shop/files/WineGrapeLipBalmA_ContentNew-01.jpg?v=1690615366&width=1080, https://myatulya.com/cdn/shop/files/WineGrapeLipBalmA_ContentNew-02.jpg?v=1690615366&width=1080, https://myatulya.com/cdn/shop/files/WineGrapeLipBalmA_ContentNew-03.jpg?v=1690615367&width=1080, https://myatulya.com/cdn/shop/files/WineGrapeLipBalmA_ContentNew-04.jpg?v=1690615367&width=1080"
18493113,Atulya haldi & chandan foaming face wash with built-in silicone brush - 150ml,Atulya,399,SKIN CARE,SKIN CARE,916,"This item: atulya haldi & chandan foaming face wash with built-in silicone brush - 150ml
Sale price: 259
Atulya papaya foaming face wash with built-in silicone brush - 150ml
Sale price: 219
Atulya saffron & honey face wash with built-in silicone brush - 150ml
Sale price: 219
Atulya vitamin c foaming face wash with silicone brush - 150ml
Sale price: 219
","Atulya haldi & chandan foaming face wash is infused with ayurvedic goodness. it efficiently removes impurities, dust, and debris from the skin while leaving it fresh and rejuvenated. regular use of this foaming face wash makes your skin healthy and glowing.

this foaming face wash has haldi (turmeric) that helps reduce blemishes and rejuvenates the skin via brightening, healing, and antioxidant abilities. 
with chandan (sandalwood), this face wash helps reduce skin inflammation and restore the skin's natural radiance.
this face wash helps to brighten the skin and lighten the dark by reducing tanning & pigmentation.
it comes with a built-in silicone brush that gently cleanses the skin.
free from harsh chemicals like paraben, sulphate, and silicone, this face wash suits all skin types.","Chandan
  / haldi
1- Squeeze the small amount of face wash to produce lather
2- Apply to face & neck
3- Maggage in a circular motion to wash out any contaminants
4- Rinse with water. Pat with a soft towel to dry","https://myatulya.com/cdn/shop/files/Artboard1copy84.jpg?v=1701858421&width=1080, https://myatulya.com/cdn/shop/files/Artboard2_12ee0be3-eb8b-4393-b021-4c42f37aef33.jpg?v=1704523465&width=1080, https://myatulya.com/cdn/shop/files/Artboard3_55cd74b2-20fc-4f3f-af47-5ec9afedc8f3.jpg?v=1704523465&width=1080"
21510749,Atulya rejuvenating rose water soap - handmade soap with natural essential oils,Atulya,149,SKIN CARE,SKIN CARE,425,"This item: atulya rejuvenating rose water soap - handmade soap with natural essential oils
Sale price: 111
Atulya detoxifying lemon soap - handmade soap with natural essential oils (125 gm)
Sale price: 111
Atulya nourishing chandan haldi soap - handmade soap with natural essential oils (125 gm)
Sale price: 111
Atulya mix fruit soap - 75 gm
Sale price: 90
","Atulya rose water soap is one of the natural skin toner and cleanser.the soothing fragrance acts as a cooling agent and helps moisturize the skin for a longer span.
why it's good to use :

helps in smoothing the skin effectively, providing natural refreshment
helps in deep cleansing of the dead skin to offer soft & glowing skin
helps reduce wrinkles and blemishes, and tighten pores
helps detoxify skin and keeps it hydrated and moisturized",,https://myatulya.com/cdn/shop/products/RoseSoapA_ContentNew-01.jpg?v=1639803010&width=1080
82270864,Atulya chandan haldi soap (pack of 4),Atulya,596,SKIN CARE,SKIN CARE,"1,312","This item: atulya chandan haldi soap (pack of 4)
Sale price: 328
Atulya rose water soap (pack of 4)
Sale price: 328
Atulya sandalwood soap - 300gm (pack of 4)
Sale price: 328
Atulya aloe vera soap - 300 gm (pack of 4)
Sale price: 328
","Atulya chandan & haldi soap consists of two of the most powerful ingredients in ayurveda that helps improve the overall skin texture while making skin healthy and glowing. the combination nourishes and heals skin, making it free from any infection. 

this natural handmade soap protects and purifies your skin by making it healthy.
it helps reduce the visibility of blemishes, fine lines, and wrinkles.
this soap rejuvenates dull skin and helps improve skin tone.
it protects the skin from external damage and naturally brightens the skin.
free from harsh chemicals, this handmade natural soap is suitable for all skin types.","Chandan
  & Haldi
1- Rinse your face or Body with water
2- Rub the soap to produce lather
3- Rinse with water","https://myatulya.com/cdn/shop/files/ChandanHaldiPackof4Soap300gA_ContentNew-AT-01.jpg?v=1690615545&width=1080, https://myatulya.com/cdn/shop/files/ChandanHaldiPackof4Soap300gA_ContentNew-AT-02.jpg?v=1690615545&width=1080, https://myatulya.com/cdn/shop/files/ChandanHaldiPackof4Soap300gA_ContentNew-AT-03.jpg?v=1690615546&width=1080, https://myatulya.com/cdn/shop/files/ChandanHaldiPackof4Soap300gA_ContentNew-AT-04.jpg?v=1690615546&width=1080"
40944273,Atulya orange peel foaming face wash with silicone brush - 150ml,Atulya,399,SKIN CARE,SKIN CARE,916,"This item: atulya orange peel foaming face wash with silicone brush - 150ml
Sale price: 259
Atulya activated organic bamboo charcoal foaming face wash - 150gm
Sale price: 219
Atulya aloe vera foaming face wash with built-in silicone brush - 150ml
Sale price: 219
Atulya vitamin c foaming face wash with silicone brush - 150ml
Sale price: 219
","Atulya orange peel face wash is packed with a fresh infusion of antioxidant-rich ingredients like orange peel, sandalwood extracts, and moisturizing coconut water. this natural ingredient gently cleans the skin by controlling excess sebum production and extracts pollutants. it keeps your skin fresh and hydrated for a long time.  

rich in antioxidants, this face wash keeps your skin fresh and hydrated for a long time.
it helps improve your skin’s elasticity, controls early signs of aging, and makes your skin look younger.
this face helps reduce tanning, and pigmentation and makes skin tone even.
it gently nourishes your skin and retains moisture for a long time.
free from harsh chemicals like paraben, sulphate, and silicone, this face wash suits all skin types.","Orange
  Peel / Aloe Vera
1- Squeeze the small amount of face wash to produce lather
2- Apply to face & neck
3- Maggage in a circular motion to wash out any contaminants
4- Rinse with water. Pat with a soft towel to dry","https://myatulya.com/cdn/shop/files/OrangePeelFoamingFaceWashA_Content-AT-01.jpg?v=1690605189&width=1080, https://myatulya.com/cdn/shop/files/OrangePeelFoamingFaceWashA_Content-AT-02.jpg?v=1690605190&width=1080, https://myatulya.com/cdn/shop/files/OrangePeelFoamingFaceWashA_Content-AT-03.jpg?v=1690605190&width=1080, https://myatulya.com/cdn/shop/files/OrangePeelFoamingFaceWashA_Content-AT-04.jpg?v=1690605190&width=1080"
30903470,Atulya papaya foaming face wash with built-in silicone brush - 150ml,Atulya,399,SKIN CARE,SKIN CARE,956,"This item: atulya papaya foaming face wash with built-in silicone brush - 150ml
Sale price: 219
Atulya haldi & chandan foaming face wash with built-in silicone brush - 150ml
Sale price: 259
Atulya rice water foaming face wash with silicone brush - 150ml
Sale price: 259
Atulya aloe vera foaming face wash with built-in silicone brush - 150ml
Sale price: 219
","Papaya /
  aloe vera","Papaya /
  Aloe Vera
1- Squeeze the small amount of face wash to produce lather
2- Apply to face & neck
3- Maggage in a circular motion to wash out any contaminants
4- Rinse with water. Pat with a soft towel to dry","https://myatulya.com/cdn/shop/files/PapayaFoamingFaceWashA_Content-AT-01.jpg?v=1690606516&width=1080, https://myatulya.com/cdn/shop/files/PapayaFoamingFaceWashA_Content-AT-02.jpg?v=1704524039&width=1080, https://myatulya.com/cdn/shop/files/PapayaFoamingFaceWashA_Content-AT-03.jpg?v=1704524039&width=1080"
27358184,Atulya rose water soap (pack of 4),Atulya,596,SKIN CARE,SKIN CARE,"1,312","This item: atulya rose water soap (pack of 4)
Sale price: 328
Atulya chandan haldi soap (pack of 4)
Sale price: 328
Atulya sandalwood soap - 300gm (pack of 4)
Sale price: 328
Atulya aloe vera soap - 300 gm (pack of 4)
Sale price: 328
","Atulya rose water soap is a natural skin toner and cleanser that deeply hydrates your skin, making it soft and supple. it has a soothing fragrance that revitalizes your mind and acts as a cooling agent for calming skin irritation and inflammation. this natural handmade soap helps moisturize your skin, tighten pores, reduce blemishes, and fight early signs of aging.
 

this handmade soap with essential oils gently cleanses your skin, keeping it fresh all day long.
it gently removes dead skin to offer soft & glowing skin.
it helps reduce wrinkles, and blemishes, and tighten pores.
it detoxifies the skin and keeps it hydrated and moisturized for a long time.
free from harsh chemicals like paraben and mineral oil, this soap suits all skin types.","Valley
  Rose
1- Rinse your face or Body with water
2- Rub the soap to produce lather
3- Rinse with water","https://myatulya.com/cdn/shop/files/Artboard1copy2.jpg?v=1701856839&width=1080, https://myatulya.com/cdn/shop/files/Artboard2_a8c5c17d-ef84-4543-8058-2d8ae92c991e.jpg?v=1701856840&width=1080, https://myatulya.com/cdn/shop/files/Artboard3_93360f85-1b9c-4928-b86d-759f976c3571.jpg?v=1701856841&width=1080, https://myatulya.com/cdn/shop/files/Artboard4_a176336d-3d2d-4c7c-a2b4-5089c4cb1c8b.jpg?v=1701856839&width=1080"
20415135,Atulya neem & tulsi soap - 125gm,Atulya,249,SKIN CARE,SKIN CARE,817,"Atulya sandalwood soap - 300gm (pack of 4)
Sale price: 328
Atulya mix fruit soap - 75 gm
Sale price: 90
Atulya rose water facial mist toner deal - 150ml
Sale price: 
","Atulya neem & tulsi soap has excellent medicinal properties that make it a great healer. rich in antibacterial and antioxidant properties, this soap helps treat acne and skin infections by making skin healthy. it mildly exfoliates the skin to remove dirt and pollutants. 

this natural handmade soap is rich in antibacterial and antioxidant properties. 
regular use of this non-drying soap helps treat acne and skin infections.
this soap acts as a natural skin toner as it helps reduce tanning.
it mildly exfoliates the skin to remove dirt and pollutants. 
free from harsh chemicals like paraben and sulphate, this soap suits all skin types.",,"https://myatulya.com/cdn/shop/files/Neem_TulsiHandmadeSoapA_Content-AT-01.jpg?v=1690616266&width=1080, https://myatulya.com/cdn/shop/files/Neem_TulsiHandmadeSoapA_Content-AT-02.jpg?v=1690616267&width=1080, https://myatulya.com/cdn/shop/files/Neem_TulsiHandmadeSoapA_Content-AT-03.jpg?v=1690616267&width=1080, https://myatulya.com/cdn/shop/files/Neem_TulsiHandmadeSoapA_Content-AT-04.jpg?v=1690616268&width=1080"
