ID,Title,Brand,Price,Category,Subcategory,Total Price,Sale Price,Description,Ingredients & How to use,Photo_Links
15302267,Atulya rose & lavender essential oil combo (pack of 2),Atulya,998,HAIR CARE,COMBO,"1,641","This item: atulya rose & lavender essential oil combo (pack of 2)
Sale price: 599
Atulya tea tree essential oil - 15ml
Sale price: 324
Atulya keratin & wheat protein hair oil - 200ml
Sale price: 389
Atulya black seed kalonji cold pressed oil 100ml
Sale price: 329
","Atulya rose essential oil is absolutely exquisite and has countless glorious uses and advantages.
know more
atulya lavender essential oil is natural, pure and undiluted. it is historically known for managing acne, inflammation and lightening other blemishes from the skin.
know more","1- Remove out the cap & inside plug of the bottle
2- Put the dropper with nozzle on the neck of bottle & close it tightly
3- Use it as per need",https://myatulya.com/cdn/shop/products/c-at-020_01_jpg.jpg?v=1633443495&width=1080
22894274,Atulya 100% pure & natural organic powder amla & shikakai powder (pack of 2),Atulya,498,HAIR CARE,COMBO,921,"This item: atulya 100% pure & natural organic powder amla & shikakai powder (pack of 2)
Sale price: 298
Atulya organic hibiscus powder - 100gm
Sale price: 142
Atulya 100% pure & natural organic powder amla, reetha powder (pack of 2)
Sale price: 319
Atulya amla organic powder - 100 % pure & natural
Sale price: 162
","Amla (phyllanthus emblica) is a rich source of vitamin c. it strengthens hair follicles and scalp, conditions hair naturally, and stimulate hair growth.
shikakai is an ayurvedic herb rich in vitamins c, a, d, e & k and other anti-oxidants which are essentials for growth and good health of hair naturally.","Amla /
  Shikakai
1- Mix 2tbsp each of Organic Powder, water and coconut oil to prepare a consistent paste
2- Apply the paste to hair
3- Leave till it dries
4- Rinse it off with normal Water
5- Refrigerate the unused paste in the glass jar",https://myatulya.com/cdn/shop/products/c-at-009_01_jpg.jpg?v=1633438075&width=1080
42095793,Atulya amla & bhringraj shampoo combo - 300ml each (pack of 2),Atulya,998,HAIR CARE,COMBO,"1,477","This item: atulya amla & bhringraj shampoo combo - 300ml each (pack of 2)
Sale price: 599
Atulya lemon soap - 75 g
Sale price: 90
Atulya aloe vera gel 200gm
Sale price: 239
Atulya keratin & wheat protein shampoo combo - 300ml each (pack of 2)
Sale price: 549
",Atulya amla & bhringraj shampoo is infused with the goodness of ayurvedic herbs and natural oils which provide all the nourishment to follicles and scalp which helps control hair fall and breakage. and nourishment of amla and bhringraj for a stronger hair from root to tip. it helps to fight scalp issues like hair breakage and hair fall without harsh chemicals.,"Amla /
  Bhringraj
1- Take the required amount of shampoo, dilute it with some water and apply evenly to your scalp
2- Gently massage your scalp using fingertips to create a rich lather.
3- Rinse well with normal water. For best results use Amla & Bhringraj Hair conditioner""","https://myatulya.com/cdn/shop/files/1_f570224d-15c0-47b3-b80c-54c750cd9143.jpg?v=1698407982&width=1080, https://myatulya.com/cdn/shop/files/Artboard2.jpg?v=1698407983&width=1080, https://myatulya.com/cdn/shop/files/Artboard3.jpg?v=1698407984&width=1080, https://myatulya.com/cdn/shop/files/Artboard4.jpg?v=1698407982&width=1080"
25284422,Atulya hibiscus & black seed shampoo & conditioner combo (300ml each),Atulya,"1,098",HAIR CARE,COMBO,"1,611","This item: atulya hibiscus & black seed shampoo & conditioner combo (300ml each)
Sale price: 599
Atulya moroccan argan oil hair conditioner - 300m
Sale price: 299
Atulya onion & bhringraj hair conditioner - 300ml
Sale price: 324
Atulya amla & bhringraj hair oil - 200ml
Sale price: 389
","A powerful duo for your hair care regimen. the hibiscus & black seed hair shampoo+ conditioner, crafted from herbal ingredients, works wonders to enhance manageability and smoothness while keeping your hair healthy and damage-free. it offers deep nourishment, leaving your hair soft, well-hydrated, and free from frizz. it's a solution that tackles breakage and minimizes hair loss.","Hibiscus
  / Black Seed
1- Take the required amount of shampoo, dilute it with some water and apply evenly to your scalp
2- Gently massage your scalp using fingertips to create a rich lather.
3- Rinse well with normal water. For best results use Hibiscus & Blackseed Hair conditioner
4- After washing your hair with shampoo, take some conditioner into your palm and start applying to the length of your hair.
5- Leave it for 2-3 minutes. For desired results, gently comb your hair with a wide toothesd comb to spread the conditioner evenly.
6- Rinse your hair thoroughly with water.
7- Take some oil into your palm
8- Apply to your scalp & hair. Gently massage the oil and let it absorb completely
9- Leave the oil for 30 minutes orovernight. Rinsey our hair thoroughly with atulya Hibiscus & Blackseed Hair Shampoo","https://myatulya.com/cdn/shop/files/1_b74f9245-28eb-4a86-be7e-97279a724d89.jpg?v=1698411385&width=1080, https://myatulya.com/cdn/shop/files/2_87a5e7a9-7619-435b-9905-471ca232beda.jpg?v=1698411387&width=1080, https://myatulya.com/cdn/shop/files/3_e4b7a968-e9bb-4022-849b-4a0a81e37e5e.jpg?v=1698411386&width=1080, https://myatulya.com/cdn/shop/files/4_beaf012c-66fe-4ca3-b559-f5edb564f2b8.jpg?v=1698411387&width=1080"
43032214,Atulya keratin & wheat protein shampoo combo - 300ml each (pack of 2),Atulya,998,HAIR CARE,COMBO,"1,746","This item: atulya keratin & wheat protein shampoo combo - 300ml each (pack of 2)
Sale price: 549
Atulya amla & bhringraj shampoo + conditioner (daily hair care pack)
Sale price: 549
Atulya matcha tea hair mask - 200gm
Sale price: 324
Atulya amla & bhringraj hair mask - 200gm
Sale price: 324
","Atulya keratin & wheat protein shampoo thoroughly cleans and nourishes your scalp. this hair cleanser enhances the manageability of the hair, making them soft and nourished. it makes your hair soft and healthy. both keratin and wheat protein tame frizzy hair, nourishes scalp and protects hair.","Wheat /
  Keratin Protein

1- Take the required amount of shampoo, dilute it with some water and apply evenly to your scalp
2- Gently massage your scalp using fingertips to create a rich lather.
3- Rinse well with normal water. For best results use Keratin & Wheat Protein Hair conditioner""","https://myatulya.com/cdn/shop/files/Untitled-1_0000s_0000_Group1.jpg?v=1698405850&width=1080, https://myatulya.com/cdn/shop/files/Untitled-1_0000s_0001_Artboard5.jpg?v=1698405848&width=1080, https://myatulya.com/cdn/shop/files/Untitled-1_0000s_0002_Artboard4.jpg?v=1698405849&width=1080, https://myatulya.com/cdn/shop/files/Untitled-1_0000s_0003_Artboard3.jpg?v=1698405851&width=1080"
94236247,"Atulya tea tree, sandalwood, lavender, rose & jasmine essential oil (pack of 5) (15ml x 5)",Atulya,"2,495",HAIR CARE,COMBO,"3,692","This item: atulya tea tree, sandalwood, lavender, rose & jasmine essential oil (pack of 5) (15ml x 5)
Sale price: 1,871
Atulya tea tree & jasmine essential oil combo (pack of 2)
Sale price: 799
Atulya tea tree & rose essential oil combo (pack of 2)
Sale price: 648
Atulya lavender essential oil - 15ml
Sale price: 374
","Tea tree essential oil is extracted from the leaves of melaleuca alternifolia (tea tree). it is perfect for aromatherapy as it has a fresh minty and vibrant aroma. to reduce acne, add a couple of drops to your moisturizer and apply it to the acne affected area. it may also be used as ear stretching oil, facial oil, hair oil, makeup remover, for nails or even as a massage oil for facial acne. antioxidants help to reduce blemishes, dry skin, rashes & stretch marks.
know more
atulya sandalwood essential oil has an attractive fragrance used in rituals, massage oil and lotions. the aroma is a wonderful way to recharge your intimate living spaces while empowering the body with a calming, reinforcing & grounding impact. generally used as a product for skincare, it has a beautiful fragrance that helps relieve tension. it has a moisturising effect on the skin. by combating acne marks, dark spots, blemishes and enhancing the overall texture of the skin, evens out the skin tone. 
know more
atulya lavender essential oil is natural, pure and undiluted. it is historically known for managing acne, inflammation and lightening other blemishes from the skin.
know more
atulya rose essential oil is absolutely exquisite and has countless glorious uses and advantages.
know more
jasmine essential oil is the best approach to improve your mental and physical wellbeing. it has a delightful fragrance that uplifts, relaxes, soothes and boosts self-confidence, tropical, floral. it is most widely used for body and facial all-purpose scrubs, bath salts, perfumes, candles, massage oils, and much more. it contains all sorts of good hair ingredients that nourish and strengthen your hair, such as vitamin e and magnesium.
know more","Tea Tree
  / Lavender / Sandalwood / Rose/ Jasmine
1- Remove out the cap & inside plug of the bottle
2- Put the dropper with nozzle on the neck of bottle & close it tightly
3- Use it as per need",https://myatulya.com/cdn/shop/products/c-at-012_01_jpg.jpg?v=1633442412&width=1080
93738111,Atulya jasmine & sandalwood essential oil combo (pack of 2),Atulya,998,HAIR CARE,COMBO,"2,226","This item: atulya jasmine & sandalwood essential oil combo (pack of 2)
Sale price: 799
Atulya sandalwood essential oil - 15ml
Sale price: 299
Atulya rose & sandalwood essential oil combo (pack of 2)
Sale price: 799
Atulya hibiscus & black seed hair oil - 200ml
Sale price: 329
","Jasmine essential oil is the best approach to improve your mental and physical wellbeing. it has a delightful fragrance that uplifts, relaxes, soothes and boosts self-confidence, tropical, floral. it is most widely used for body and facial all-purpose scrubs, bath salts, perfumes, candles, massage oils, and much more. it contains all sorts of good hair ingredients that nourish and strengthen your hair, such as vitamin e and magnesium.
know more
atulya sandalwood essential oil has an attractive fragrance used in rituals, massage oil and lotions. the aroma is a wonderful way to recharge your intimate living spaces while empowering the body with a calming, reinforcing & grounding impact. generally used as a product for skincare, it has a beautiful fragrance that helps relieve tension. it has a moisturising effect on the skin. by combating acne marks, dark spots, blemishes and enhancing the overall texture of the skin, it evens out the skin tone.
know more","Jasmine
  / Sandalwood
1- Remove out the cap & inside plug of the bottle
2- Put the dropper with nozzle on the neck of bottle & close it tightly
3- Use it as per need",https://myatulya.com/cdn/shop/products/c-at-019_01_jpg.jpg?v=1633443418&width=1080
03531494,Atulya tea tree & jasmine essential oil combo (pack of 2),Atulya,998,HAIR CARE,COMBO,"2,201","This item: atulya tea tree & jasmine essential oil combo (pack of 2)
Sale price: 799
Atulya neem & sage hair mask - sulphate & parabens free(100% natural)
Sale price: 324
Atulya jasmine & sandalwood essential oil combo (pack of 2)
Sale price: 799
Atulya rose water facial mist toner - 150ml
Sale price: 279
","Tea tree essential oil is extracted from the leaves of melaleuca alternifolia (tea tree). it is perfect for aromatherapy as it has a fresh minty and vibrant aroma. to reduce acne, add a couple of drops to your moisturizer and apply it on the acne affected area. it may also be used as ear stretching oil, facial oil, hair oil, makeup remover, for nails or even as massage oil for facial acne. antioxidants help to reduce blemishes, dry skin, rashes & stretch marks.
know more
jasmine essential oil is the best approach to improve your mental and physical wellbeing.it has a delightful fragrance that uplifts, relaxes, soothes and boosts self-confidence,tropical, floral. it is most widely used for body and facial all-purpose scrubs, bath salts, perfumes, candles,massage oils, and much more. it contains all sorts of good hair ingredients that nourish and strengthen your hair, such as vitamin e and magnesium.
know more","Tea Tree
  / Jasmine
1- Remove out the cap & inside plug of the bottle
2- Put the dropper with nozzle on the neck of bottle & close it tightly
3- Use it as per need",https://myatulya.com/cdn/shop/products/c-at-015_01_jpg.jpg?v=1633442889&width=1080
33745353,Atulya lavender & sandalwood essential oil combo (pack of 2),Atulya,998,HAIR CARE,COMBO,"1,811","This item: atulya lavender & sandalwood essential oil combo (pack of 2)
Sale price: 799
Atulya amla & bhringraj hair oil - 200ml
Sale price: 389
Atulya sandalwood essential oil - 15ml
Sale price: 299
Atulya jasmine essential oil - 15ml
Sale price: 324
","Atulya lavender essential oil is natural, pure and undiluted. it is historically known for managing acne, inflammation and lightening other blemishes from the skin.
know more
atulya sandalwood essential oil has an attractive fragrance used in rituals, massage oil and lotions. the aroma is a wonderful way to recharge your intimate living spaces while empowering the body with a calming, reinforcing & grounding impact. generally used as a product for skin care, it has a beautiful fragrance that helps relieve tension. it has a moisturising effect on the skin. by combating acne marks, dark spots, blemishes and enhancing the overall texture of the skin, it evens out the skin tone.
know more","Lavender
  / Sandalwood
1- Remove out the cap & inside plug of the bottle
2- Put the dropper with nozzle on the neck of bottle & close it tightly
3- Use it as per need",https://myatulya.com/cdn/shop/products/c-at-017_01_jpg.jpg?v=1633443192&width=1080
88948834,"Atulya 100% pure & natural organic powder reetha, shikakai powder (pack of 2)",Atulya,498,HAIR CARE,COMBO,765,"This item: atulya 100% pure & natural organic powder reetha, shikakai powder (pack of 2)
Sale price: 319
Atulya reetha organic powder - 100 % pure & natural
Sale price: 162
Atulya organic hibiscus powder - 100gm
Sale price: 142
Atulya rose lip balm for hydrating lips - 5gm
Sale price: 142
","Reetha is also known as indian soap nut is a 100% natural substitute for hair nourishment. many herbal practitioners use it to formulate hair conditioners, shampoos and hair treatment products. 
shikakai is an ayurvedic herb rich in vitamins c, a, d, e & k and other anti-oxidants which are essentials for growth and good health of hair naturally.","Reetha /
  Shikakai
1- Mix 2tbsp each of Organic Powder, water and coconut oil to prepare a consistent paste
2- Apply the paste to hair
3- Leave till it dries
4- Rinse it off with normal Water
5- Refrigerate the unused paste in the glass jar",https://myatulya.com/cdn/shop/products/c-at-011_01_jpg.jpg?v=1633441188&width=1080
