Product ID,Brend,Title,Price,Description,Details,Max Image URL,Category,URL
88175208,Chokore,Chokore Special 2-in-1 Gift Set for Him (Multi-Color Pocket Square & 20 ml Perfume)," 1,900","Behold the perfect pairing to unleash your inner flair! This gift set brings you the charm of a multicolor pocket square, the epitome of style that's sure to turn heads and spark conversations. But wait, there's more! Elevate your essence with a delightful 20 ml perfume, a magical potion that whispers enchantment wherever you go. Whether it's a gift for a fashion enthusiast or a treat for yourself, this dynamic duo is the secret to an extraordinary presence!","Package contains: 
1 x Multicolor Silk Pocket Square - Marine line, 1 x 20 ml One Desire Perfume

Material: 
Pocket Square: 100% Pure Silk 
Perfume (Fragrance): Woody & Spicy

 Dimensions/Contents: 
Pocket Square: 18*18 inches 
Perfume: 20 ml
Care Instructions: 
Pocket Square: Dry Clean / Hand wash only
Perfume:  Store it in a cool, dry place away from direct sunlight.

Note: At times of unavailability or stock shortages, we're committed to ensuring your satisfaction by replacing any item(s) in your package with a suitable alternative.
Buying for Someone Special? Gift wrap and Message card options are available at checkout.
MRP is inclusive of all taxes.",www.chokore.com/cdn/shop/files/CHKGIF01_00.png?v=1692013245,Gift Sets,https://www.chokore.com/collections/gift-sets/products/chokore-special-2-in-1-gift-set-for-him-multi-color-pocket-square-20-ml-perfume#shopify-product-reviews
73363218,Chokore,Chokore Grey color 3-in-1 Gift set," 4,000","Bring out the balance of grey in your daily life with the Chokore’s pure twill silk grey tie.Enriched with Indian floral motifs and designs, Chokore’s grey and pink pure satin silk pocket square doesn’t gives you a chance of any discomfort.Pair them with the matching floral print on grey cufflinks with enamel base and find the balance in your life with elegance and style.This set goes completely with formal, casual and even occasional wear.","Rich, Pure Satin Silk, solid tie. 62 in x 3 in
 Pocket Square: 100% Pure Satin Silk, 13.5 x 13.5 inches
For the complete look. 
Suitable for formalwear and occassions. 
Elegant packaging for gifting.
MRP is inclusive of all taxes.",www.chokore.com/cdn/shop/products/dsc7756.jpg?v=1610971400,Gift Sets,https://www.chokore.com/collections/gift-sets/products/chokore-grey-color-3-in-1-gift-set
08246247,Chokore,Chokore Special 2-in-1 Gift Set for Her (Fedora Hat & Sunglasses)," 4,599","Step into the world of timeless coolness with our Fedora hat and sunglasses combo! The Fedora hat, a symbol of classic style, crowns your look with sophistication and flair. Pair it with our trendy sunglasses, shielding your eyes with modern elegance while making a bold fashion statement. Whether you're strolling in the city or lounging by the beach, this combo redefines your style, ensuring you're effortlessly chic and on-trend.","Package contains: "" 1 x Fedora Hat, 1 x Beige Designer Sunglasses ""

Material: "" Hat : 65% Cotton, 35% Polyester Sunglasses : Frame - PC; Lens - Acrylic ""

Dimensions/Contents:"" Hat : Circumference 59 cm Sunglasses : Length 14.5 cm, Height 5 cm ""

Care Instructions:"" Hat : Dry Clean only Sunglasses : Use a microfiber cloth or lens cleaning solution to gently clean lenses. Avoid rough fabrics that can scratch. ""

 Note: At times of unavailability or stock shortages, we're committed to ensuring your satisfaction by replacing any item(s) in your package with a suitable alternative.

Buying for Someone Special? Gift wrap and Message card options are available at checkout.
MRP is inclusive of all taxes.",www.chokore.com/cdn/shop/files/CHKGIF89_00.png?v=1694513500,Gift Sets,https://www.chokore.com/collections/gift-sets/products/chokore-special-2-in-1-gift-set-for-her-fedora-hat-sunglasses#shopify-product-reviews
63387870,Chokore,Chokore Special 2-in-1 Gift Set for Him & Her (Women’s Stole & Men’s Hematite Bracelet)," 3,900","Experience the essence of style and sophistication with our alluring gift set! Wrap yourself in the elegance of a women's printed stole, a versatile accessory that exudes grace. Complementing this charm, our men's bracelet adds a touch of suave charisma to the wrist. Whether it's a thoughtful gift for your partner or a treat for yourself, this perfect pairing promises to elevate your fashion game and add a touch of refinement to your ensemble! Embrace the art of impeccable fashion and revel in the magic of complementary accessories!","Package contains: 1 x Red and Orange Silk Stole, 1 x Hematite Beads Bracelet

Material: Stole: 100% Pure Silk Bracelet: Hematite Beads, Genuine Leather

Dimensions/Contents: Stole: Length 200 cm, Width 52 cmBracelet: 20.5 cm

Care Instructions: Stole: Dry Clean onlyBracelet: Gently wipe with soft cloth after every use.

 Note: At times of unavailability or stock shortages, we're committed to ensuring your satisfaction by replacing any item(s) in your package with a suitable alternative.

Buying for Someone Special? Gift wrap and Message card options are available at checkout.
MRP is inclusive of all taxes.",www.chokore.com/cdn/shop/files/CHKGIF19_00.png?v=1692014596,Gift Sets,https://www.chokore.com/collections/gift-sets/products/chokore-special-2-in-1-gift-set-for-him-her-women-s-stole-men-s-hematite-bracelet
32795763,Chokore,"Chokore Special 2-in-1 Gift Set for Him/Her (Rectangular Sunglasses, & Perfumes Combo)"," 2,998","""Embrace a journey of style with our Sunglasses and Perfumes Combo! 
Adorn your eyes with these sunglasses, designed to add a pop of fun and flair to any look. Complement your ensemble with our carefully curated Perfumes Combo, each scent a unique adventure that captivates the senses. Whether you're exploring the city or attending a vibrant event, this combo redefines your style, ensuring you're effortlessly chic and delightfully fragrant.""","Package contains: ""1 x Rectangular Sunglasses - Green, 1 x Perfumes Combo - 3 x 20 ml  ""

Material: ""
Sunglasses : Lens - PC, Frame - PC     
Perfume (Fragrance) : 
Oudacious - Oud, Tobacco
100 Per Scent - Lemon, Fresh 
Secret Summer - Aqua, Floral ""

Dimensions/Contents:""
Sunglasses : Length 13cm, Height 4 cm
Perfume : 20 ml * 3 
""

Care Instructions:"" Sunglasses : Use a microfiber cloth or lens cleaning solution to gently clean lenses. Avoid rough fabrics that can scratch.
Perfume : Store it in a cool, dry place away from direct sunlight.
""

 Note: At times of unavailability or stock shortages, we're committed to ensuring your satisfaction by replacing any item(s) in your package with a suitable alternative.

Buying for Someone Special? Gift wrap and Message card options are available at checkout. 
MRP is inclusive of all taxes.",www.chokore.com/cdn/shop/files/CHKGIF102_01.png?v=1697183562,Gift Sets,https://www.chokore.com/collections/gift-sets/products/chokore-special-2-in-1-gift-set-for-him-her-rectangular-sunglasses-perfumes-combo#shopify-product-reviews
83952993,Chokore,"Chokore Special 4-in-1 Gift Set for Her (Silk Stole, Earrings, Bracelet, & Perfumes Combo)"," 5,500","Immerse yourself in a world of luxurious elegance with our exquisite quartet! Drape yourself in the grace of a silk stole, a timeless accessory that embodies sophistication and charm. Adorn your ears with delicate earrings, adding a touch of refinement and grace to your look. And that's not all! Decorate your wrist with a chic bracelet, symbolizing modern elegance and style. Enhance your aura with our carefully curated perfumes combo, each scent a unique journey of captivating fragrances. Whether it's for a special event or to celebrate your unique style, this quartet promises to redefine your fashion quotient and make every moment truly memorable!","Package contains: ""
1 x Yellow Silk Stole, 1 x Gold-Opal Earrings, 1 x Irregular Matte Gold Bracelet, 1 x Perfumes Combo - 3 x 20 ml 
""


Material: "" 
Stole - 100% Pure Silk 
Earrings : Brass with Opal 
Bracelet : Stainless Steel 
Perfumes (Fragrance) : 
Elixir - Fruity, Vanilla 
Scandalous - Floral, Sweet 
Date Night - Lavender, Citrus 
""


Dimensions/Contents:"" 
Stole : Length 200 cm, Width 52 cm
Earrings : 4 cm
Bracelet : Diameter 6 cm (Adjustable)
Perfumes : 3*20 ml 
""


Care Instructions:"" 
Stole : Dry Clean only 
Earrings : Gently wipe with soft cloth after every use.
Bracelet : Gently wipe with soft cloth after every use.
Perfumes : Store it in a cool, dry place away from direct sunlight. 
""


 Note: At times of unavailability or stock shortages, we're committed to ensuring your satisfaction by replacing any item(s) in your package with a suitable alternative.

Buying for Someone Special? Gift wrap and Message card options are available at checkout. 
MRP is inclusive of all taxes.",www.chokore.com/cdn/shop/files/CHKGIF86_0.png?v=1693918115,Gift Sets,https://www.chokore.com/collections/gift-sets/products/chokore-special-4-in-1-gift-set-for-her-silk-stole-earrings-bracelet-perfumes-combo
41880047,Chokore,Chokore Special 2-in-1 Coral Gift Set (Pocket Square & Tie)," 2,500","""Introducing a playful combo that adds a dash of charm to your attire. Embrace the vibrancy of our Coral silk pocket square from the solids range and the captivating elephant print tie in similar hues. The pocket square adds a pop of color and sophistication, while the elephant print tie showcases your adventurous spirit with its whimsical print. Let this duo ignite your imagination and take your style on a new level.
Get this for you or your loved ones and leave a lasting impression wherever you go. ""","Package contains: ""1 x Men’s Coral Pocket Square - Solids Collection, 1 x Pink Necktie - Wildlife Range ""

Material: "" Pocket Square : 100% Pure Silk Necktie : 100% Pure Silk ""

Dimensions/Contents:""Pocket Square : 13.5*13.5 inches OR 18*18 inches Necktie : Length 157 cm, Width 7.5 cm ""

Care Instructions:"" Pocket Square : Dry Clean / Hand Wash only Necktie : Dry Clean / Hand Wash only ""

 Note: At times of unavailability or stock shortages, we're committed to ensuring your satisfaction by replacing any item(s) in your package with a suitable alternative.

Buying for Someone Special? Gift wrap and Message card options are available at checkout.
MRP is inclusive of all taxes.",www.chokore.com/cdn/shop/files/0_2.png?v=1692162824,Gift Sets,https://www.chokore.com/collections/gift-sets/products/chokore-special-2-in-1-coral-gift-set-pocket-square-tie#shopify-product-reviews
92019482,Chokore,"Chokore Special 3-in-1 Gift Set for Her (Silk Stole, Turquoise Stone Ring, & 20 ml Elixir Perfume)"," 5,200","Indulge in an ensemble of elegance and allure! Drape yourself in the luxurious embrace of a women's silk stole, embodying grace and sophistication in every fold. Adorn your fingers with a turquoise stone ring, symbolizing tranquility and protection. And to complete your presence, enhance your aura with our captivating perfume, leaving a trail of enchantment wherever you go. This thoughtful combination is the perfect way to showcase your style and make every moment memorable.","Package contains: "" 1 x Sea Green Silk Stole, 1 x Turquoise Stone Ring, 1 x 20 ml Elixir Perfume ""

Material: "" Stole : 100% Pure Silk Ring : Brass with Freshwater Pearl Perfume (Fragrance) : Fruity, Vanilla ""

Dimensions/Contents:"" Stole : Length 200 cm, Width 52 cm Ring : Adjustable/One size fits all Perfume : 20 ml ""

Care Instructions:"" Stole : Dry Clean only Ring : Gently wipe with soft cloth after every use. Perfume : Store it in a cool, dry place away from direct sunlight. ""

 Note: At times of unavailability or stock shortages, we're committed to ensuring your satisfaction by replacing any item(s) in your package with a suitable alternative.

Buying for Someone Special? Gift wrap and Message card options are available at checkout.
MRP is inclusive of all taxes.",www.chokore.com/cdn/shop/files/CHKGIF78_00.png?v=1693835302,Gift Sets,https://www.chokore.com/collections/gift-sets/products/chokore-special-3-in-1-gift-set-for-her-silk-stole-turquoise-stone-ring-20-ml-elixir-perfume#shopify-product-reviews
81618368,Chokore,"Chokore Special 3-in-1 Gift Set for Him & Her (Buckle Belt, Wallet, & Leopard print Hat)"," 4,900","Step into the world of refined elegance with this sophisticated gift set! Elevate your style with a classic men's wallet, a sleek and functional accessory that keeps your essentials organized in style. Complementing this allure, our timeless buckle belt exudes sophistication, adding a touch of polish to any outfit. And that's not all! Complete your look with a dashing leopard print hat, a stylish statement piece that adds a touch of flair to your ensemble. Whether it's for a dapper friend or your favorite couple, this dynamic trio promises to redefine your fashion quotient and make you feel truly distinguished!","Package contains: 1 x Retro Pin Buckle Belt - Camel, 1 x Leopard Print Hat, 1 x Leather Wallet

Material: Belt : Genuine Leather Hat : 65% Cotton, 35% Polyester Wallet : PU Leather


Dimensions/Contents: Belt : Length 107 cm, Width 2.5 cmHat : Circumference 60 cmWallet : 11*9.5 cm


Care Instructions: Belt : Gently wipe with soft cloth after every use.Hat : Dry Clean onlyWallet : Gently wipe off dirt or stains using damp cloth. Avoid harsh scrubbing.


 Note: At times of unavailability or stock shortages, we're committed to ensuring your satisfaction by replacing any item(s) in your package with a suitable alternative.

Buying for Someone Special? Gift wrap and Message card options are available at checkout.
MRP is inclusive of all taxes.",www.chokore.com/cdn/shop/files/CHKGIF46_00_496a93ff-01ba-4ccf-bc83-fce1bc8b12f6.png?v=1692179534,Gift Sets,https://www.chokore.com/collections/gift-sets/products/chokore-special-3-in-1-gift-set-for-him-her-buckle-belt-wallet-leopard-print-hat#shopify-product-reviews
20212426,Chokore,"Chokore Special 3-in-1 Gift Set for Him (Black Pocket Square, Necktie, & Bracelet)"," 3,700","""Step into the realm of dashing fashion with this exquisite gift set! Elevate your style with a black bird print pocket square, a charming accessory that adds a pop of flair to any suit or blazer. Complementing this allure, our classic solid black necktie exudes timeless elegance making it perfect for every formal and casual occasion. And that's not all! Complete your polished look with our suave bracelet, adding a touch of sophisticated charisma to your wrist. Whether it's for a fashion-conscious friend or a treat for yourself, this dynamic trio promises to redefine your fashion quotient and make a lasting impression! ""","Package contains:  ""1 x Black Silk Necktie - Solids Collection, 1 x Black and White Pocket Square - Wildlife Collection, 1 x Wavy Leather Bracelet with Clasp""

Material:  "" Necktie : 100% Pure Silk Pocket Square : 100% Pure SilkBracelet : Genuine Leather ""

Dimensions/Contents: "" Necktie : Length 157 cm, Width 7.5 cm Pocket Square : 13.5*13.5 inches OR 18*18 inches Bracelet : 20.5 cm""

Care Instructions: "" Necktie : Dry Clean / Hand Wash only Pocket Square : Dry Clean / Hand Wash only Bracelet : Gently wipe with soft cloth after every use.""

 Note: At times of unavailability or stock shortages, we're committed to ensuring your satisfaction by replacing any item(s) in your package with a suitable alternative.

Buying for Someone Special? Gift wrap and Message card options are available at checkout.
MRP is inclusive of all taxes.",www.chokore.com/cdn/shop/files/CHKGIF24_00.png?v=1692015086,Gift Sets,https://www.chokore.com/collections/gift-sets/products/chokore-special-3-in-1-gift-set-for-him-black-pocket-square-necktie-bracelet#shopify-product-reviews
97101171,Chokore,"Chokore Special 3-in-1 Gift Set for Him (Gray Suspenders, Fedora Hat, & Solid Silk Necktie)"," 5,700","Elevate your style with a trio of refined charm! Embrace timeless sophistication with suspenders, a suave accessory that adds a touch of elegance to your ensemble. Crown your look with a stylish hat, exuding modern coolness and adding a dash of flair. And don't forget the silk necktie, embodying classic refinement and adding a polished touch. Whether it's for a formal occasion or to showcase your unique style, this trio promises to redefine your fashion quotient and make every moment effortlessly chic!","Package contains: "" 1 x Y-shaped Suspenders (Gray), 1 x Gray Fedora Hat, 1 x Gray Silk Necktie - Solids Collection ""

Material: "" Suspenders : Elastic with Leather Patch Hat : 65% Polyester, 35% Cotton Necktie : 100% Pure Silk ""

Dimensions/Contents:"" Suspenders : 2.5*115 cm Hat : Circumference 58 cm Necktie : Length 157 cm, Width 7.6 cm ""

Care Instructions:"" Suspenders : Avoid excessive pulling or stretching beyond the natural range, as it can strain the elastic fibers. Hat : Dry Clean only Necktie : Dry clean only ""

 Note: At times of unavailability or stock shortages, we're committed to ensuring your satisfaction by replacing any item(s) in your package with a suitable alternative.

Buying for Someone Special? Gift wrap and Message card options are available at checkout.
MRP is inclusive of all taxes.",www.chokore.com/cdn/shop/files/CHKGIF80_00.png?v=1693837193,Gift Sets,https://www.chokore.com/collections/gift-sets/products/chokore-special-3-in-1-gift-set-for-him-gray-suspenders-fedora-hat-solid-silk-necktie#shopify-product-reviews
80160783,Chokore,Chokore Pink color 3-in-1 Gift set," 4,000","Pink, the colour of friendship, affection, harmony and inner peace makes its way in Chokore’s pure twill silk tie. Bring the colour of harmony and friendship in your daily life and see the magic.River, the symbol of the great flow of life. Inspired from the flow of river and incorporated in Indian designs and pattern, Chokore has created an exquisite pure satin silk pink pocket square just for you and your loved ones.Pair them with the matching printed pink enamel based cufflinks to mark the beginning of new life.","Rich, Pure Satin Silk, solid tie. 62 in x 3 in
 Pocket Square: 100% Pure Satin Silk, 13.5 x 13.5 inches
For the complete look. 
Suitable for formalwear and occassions. 
Elegant packaging for gifting.
MRP is inclusive of all taxes.",www.chokore.com/cdn/shop/products/GFS30901_71Y.jpg?v=1655289135,Gift Sets,https://www.chokore.com/collections/gift-sets/products/chokore-pink-color-3-in-1-gift-set#shopify-product-reviews
60479063,Chokore,"Chokore Special 3-in-1 Gift Set (Pocket Square, Cufflinks, & Sunglasses)"," 4,400","""Introducing an irresistible fusion of sophistication and style. Prepare to make a lasting impression with our meticulously curated combo featuring a 100% silk pocket square, dapper sunglasses, and cufflinks. The pocket square adds a dash of elegance, while the sunglasses exude cool confidence. And the cufflinks will complete the look with a touch of sophistication. So unleash your inner fashion maestro and make a statement that sets you apart from the crowd. ""","Package contains:  "" 1 x Red and Black Silk Pocket Square, 1 x Silver Square Cufflinks, 1 x Silver Infinity Sunglasses""

Material:  ""Pocket Square: 100% Pure SilkCufflinks : BrassSunglasses : Frame - PC; Lens : Acrylic ""

Dimensions/Contents: "" Pocket Square : 13.5*13.5 inches OR 18*18 inches Cufflinks : 1*1 cm Sunglasses : Length 14 cm, Height 4 cm""

Care Instructions:"" Pocket Square : Dry Clean / Hand Wash only Cufflinks : Gently wipe with soft cloth after every use. Sunglasses : Use a microfiber cloth or lens cleaning solution to gently clean lenses. Avoid rough fabrics that can scratch.""

 Note: At times of unavailability or stock shortages, we're committed to ensuring your satisfaction by replacing any item(s) in your package with a suitable alternative.

Buying for Someone Special? Gift wrap and Message card options are available at checkout.
MRP is inclusive of all taxes.",www.chokore.com/cdn/shop/files/0_1_a01a5bef-3e94-437f-92fd-4d99d8da0ef9.png?v=1692162744,Gift Sets,https://www.chokore.com/collections/gift-sets/products/chokore-special-3-in-1-gift-set-pocket-square-cufflinks-sunglasses
22524918,Chokore,"Chokore Special 3-in-1 Gift Set for Him (Y-shaped Suspenders, Fedora Hat, & Leather Belt)"," 6,849","Elevate your style with a trio of timeless charm! Embrace classic sophistication with black and white suspenders, a suave accessory that adds a touch of elegance to your ensemble. Crown your look with a stylish fedora hat, exuding modern coolness and adding a dash of flair. Shield your eyes with trendy sunglasses, exuding modern style and an air of mystery. Whether it's for a special event or to showcase your unique style, this trio promises to redefine your fashion quotient and make every moment effortlessly chic!","Package contains: "" 1 x Y-shaped Convertible Suspenders (Navy Blue & Red), 1 x Half ‘n’ Half Fedora Hat (Red & Black), 1 x Leather Belt (Black) ""

Material: "" Suspenders : Elastic with Leather Patch Hat : 65% Cotton, 35% Polyester Belt : PU Leather ""

Dimensions/Contents:"" Suspenders : Length 110 cm, Width 3.5 cm Hat : Circumference 58 cm Belt : 125 cm, Width 3.5 cm ""

Care Instructions:"" Suspenders : Avoid excessive pulling or stretching beyond the natural range, as it can strain the elastic fibers. Hat : Dry Clean only Sunglasses : Use a microfiber cloth or lens cleaning solution to gently clean lenses. Avoid rough fabrics that can scratch. ""

 Note: At times of unavailability or stock shortages, we're committed to ensuring your satisfaction by replacing any item(s) in your package with a suitable alternative.

Buying for Someone Special? Gift wrap and Message card options are available at checkout.
MRP is inclusive of all taxes.",www.chokore.com/cdn/shop/files/CHKGIF83_1.png?v=1693922663,Gift Sets,https://www.chokore.com/collections/gift-sets/products/chokore-special-3-in-1-gift-set-for-him-y-shaped-suspenders-fedora-hat-leather-belt
14797444,Chokore,"Chokore Special 2-in-1 Gift Set for Him/Her (Rectangular Sunglasses, & Perfumes Combo)"," 2,998","""Embrace a journey of style with our Sunglasses and Perfumes Combo! 
Adorn your eyes with these sunglasses, designed to add a pop of fun and flair to any look. Complement your ensemble with our carefully curated Perfumes Combo, each scent a unique adventure that captivates the senses. Whether you're exploring the city or attending a vibrant event, this combo redefines your style, ensuring you're effortlessly chic and delightfully fragrant.""","Package contains: ""1 x Rectangular Sunglasses - Green, 1 x Perfumes Combo - 3 x 20 ml  ""

Material: ""
Sunglasses : Lens - PC, Frame - PC     
Perfume (Fragrance) : 
Oudacious - Oud, Tobacco
100 Per Scent - Lemon, Fresh 
Secret Summer - Aqua, Floral ""

Dimensions/Contents:""
Sunglasses : Length 13cm, Height 4 cm
Perfume : 20 ml * 3 
""

Care Instructions:"" Sunglasses : Use a microfiber cloth or lens cleaning solution to gently clean lenses. Avoid rough fabrics that can scratch.
Perfume : Store it in a cool, dry place away from direct sunlight.
""

 Note: At times of unavailability or stock shortages, we're committed to ensuring your satisfaction by replacing any item(s) in your package with a suitable alternative.

Buying for Someone Special? Gift wrap and Message card options are available at checkout. 
MRP is inclusive of all taxes.",www.chokore.com/cdn/shop/files/CHKGIF102_01.png?v=1697183562,Gift Sets,https://www.chokore.com/collections/gift-sets/products/chokore-special-2-in-1-gift-set-for-him-her-rectangular-sunglasses-perfumes-combo
88539935,Chokore,"Chokore Special 4-in-1 Gift Set for Him & Her (Belt, Wallet, Sunglasses, & Perfume Combo)"," 5,300","Elevate your style with a quartet of refined sophistication! Start by adding a touch of polish to your ensemble with a retro buckle belt, an accessory that combines functionality with finesse. Organize your essentials in the classic wallet, exuding elegance and practicality. And that’s not all! Shield your eyes with trendy sunglasses, adding a touch of modern flair to your look. Enhance your presence with our combo of captivating fragrances, leaving a lasting impression with their alluring fragrance. Whether it’s for a loved one or a treat for yourself, this quartet promises to redefine your style and make every moment truly special.","Package contains: 1 x Retro Pin Buckle Leather Belt, 1 x Leather Wallet, 1 x Round Polarized Sunglasses, 1 x Perfumes Combo - 3*20 ml

Material: Belt: Genuine LeatherWallet: PU Leather Sunglasses: Frame - PC; Lens - ACPerfume (Fragrance) : Oudacious - Oud, Tobacco 100 Per Scent - Lemon, Fresh Secret Summer - Aqua, Floral


Dimensions/Contents: Belt : Length 107 cm, Width 2.5 cmWallet : 11*9.5 cmSunglasses : Length 14.5 cm, Height 5 cmPerfumes : 3*20 ml


Care Instructions: Belt: Gently wipe with soft cloth after every use.Wallet: Gently wipe off dirt or stains using damp cloth. Avoid harsh scrubbing.Sunglasses: Use a microfiber cloth or lens cleaning solution to gently clean lenses. Avoid rough fabrics that can scratch. Perfume: Store it in a cool, dry place away from direct sunlight.


 Note: At times of unavailability or stock shortages, we're committed to ensuring your satisfaction by replacing any item(s) in your package with a suitable alternative.

Buying for Someone Special? Gift wrap and Message card options are available at checkout.
MRP is inclusive of all taxes.",www.chokore.com/cdn/shop/files/CHKGIF69_00.png?v=1692015785,Gift Sets,https://www.chokore.com/collections/gift-sets/products/chokore-special-4-in-1-gift-set-for-him-her-belt-wallet-sunglasses-perfume-combo
87113095,Chokore,"Chokore Special 3-in-1 Gift Set for Him (Black Pocket Square, Necktie, & Bracelet)"," 3,700","""Step into the realm of dashing fashion with this exquisite gift set! Elevate your style with a black bird print pocket square, a charming accessory that adds a pop of flair to any suit or blazer. Complementing this allure, our classic solid black necktie exudes timeless elegance making it perfect for every formal and casual occasion. And that's not all! Complete your polished look with our suave bracelet, adding a touch of sophisticated charisma to your wrist. Whether it's for a fashion-conscious friend or a treat for yourself, this dynamic trio promises to redefine your fashion quotient and make a lasting impression! ""","Package contains:  ""1 x Black Silk Necktie - Solids Collection, 1 x Black and White Pocket Square - Wildlife Collection, 1 x Wavy Leather Bracelet with Clasp""

Material:  "" Necktie : 100% Pure Silk Pocket Square : 100% Pure SilkBracelet : Genuine Leather ""

Dimensions/Contents: "" Necktie : Length 157 cm, Width 7.5 cm Pocket Square : 13.5*13.5 inches OR 18*18 inches Bracelet : 20.5 cm""

Care Instructions: "" Necktie : Dry Clean / Hand Wash only Pocket Square : Dry Clean / Hand Wash only Bracelet : Gently wipe with soft cloth after every use.""

 Note: At times of unavailability or stock shortages, we're committed to ensuring your satisfaction by replacing any item(s) in your package with a suitable alternative.

Buying for Someone Special? Gift wrap and Message card options are available at checkout.
MRP is inclusive of all taxes.",www.chokore.com/cdn/shop/files/CHKGIF24_00.png?v=1692015086,Gift Sets,https://www.chokore.com/collections/gift-sets/products/chokore-special-3-in-1-gift-set-for-him-black-pocket-square-necktie-bracelet
95146242,Chokore,Chokore Special 2-in-1 Gift Set for Her (Women’s Bracelet & Scarf)," 2,500","Indulge in the essence of chic elegance with our exquisite gift set! Embrace the allure of a wide cuff bracelet, a bold statement piece that accentuates your wrist with effortless charm. Complementing this accessory, our printed pure silk scarf exudes grace and style, adding a touch of finesse to any outfit. Whether you're dressing up for a special occasion or spoiling a fashionable friend, this dynamic duo promises to be the perfect combination of flair and sophistication! Embrace the art of graceful fashion and make every moment extraordinary!","Package contains: "" 1 x Silk Printed Scarf, 1 x Wide Cuff Bracelet Golden ""

Material: "" Scarf : 100% Pure Silk Bracelet : Metal ""

Dimensions/Contents:"" Scarf : Length 147 cm, Width 11 cm Bracelet : 8*6 cm ""

Care Instructions:"" Scarf : Dry Clean only Bracelet : Gently wipe with soft cloth after every use. ""

 Note: At times of unavailability or stock shortages, we're committed to ensuring your satisfaction by replacing any item(s) in your package with a suitable alternative.

Buying for Someone Special? Gift wrap and Message card options are available at checkout.
MRP is inclusive of all taxes.",www.chokore.com/cdn/shop/files/CHKGIF14_00.png?v=1692014081,Gift Sets,https://www.chokore.com/collections/gift-sets/products/chokore-special-2-in-1-gift-set-for-her-women-s-bracelet-scarf#shopify-product-reviews
66652624,Chokore,"Chokore Special 4-in-1 Gift Set for Her (Pearl Bamboo Bag, Fedora Hat, 100 ml Perfume, & Necklace)"," 10,250","Elevate your style with a quartet of exquisite allure! Crown your look with a pearl-adorned bamboo bag, an accessory that adds a touch of opulence to any ensemble. Complementing this charm, our classic fedora hat with feather detailing exudes a timeless and sophisticated vibe. And that's not all! Enhance your presence with our alluring Elixir perfume, leaving a lasting impression with its captivating fragrance. Complete your ensemble with a graceful multi-layer crystal necklace, adding a touch of elegance and charm. Whether it's for a fashionable friend or a treat for yourself, this quartet promises to redefine your style and make you feel truly exceptional!","Package contains: "" 1 x Bamboo Tote with Pearl, 1 x Feather Fedora Hat, 1 x Elixir Perfume - 100 ml, 1 x Multilayer Handmade Necklace ""

Material: "" Handbag : Bamboo Hat : 100% Cotton Perfume (Fragrance) : Fruity, Vanilla Necklace : Ribbon, Rhinestone/Crystal ""

Dimensions/Contents:"" Handbag : Length 11 inches, Width 3 inches, Height 8 inches Hat : Circumference 58 cm Perfume : 100 ml Necklace : 28 cm""

Care Instructions:"" Handbag : Gently wipe with soft cloth after every use. Hat : Dry Clean only Perfume : Store it in a cool, dry place away from direct sunlight. Necklace : Use a soft cloth to gently clean your necklace. Avoid abrasive materials. ""

 Note: At times of unavailability or stock shortages, we're committed to ensuring your satisfaction by replacing any item(s) in your package with a suitable alternative.

Buying for Someone Special? Gift wrap and Message card options are available at checkout.
MRP is inclusive of all taxes.",www.chokore.com/cdn/shop/files/CHKGIF64_00.png?v=1692016098,Gift Sets,https://www.chokore.com/collections/gift-sets/products/chokore-special-4-in-1-gift-set-for-her-pearl-bamboo-bag-fedora-hat-100-ml-perfume-necklace#shopify-product-reviews
48496333,Chokore,Chokore Special 2-in-1 Gift Set for Her(Pink and Purple Silk Scarf & 20 ml Enchanted Perfume)Her (Printed Stole & 20 ml Scandalous Perfume)," 2,400","Wrap yourself in the essence of elegance with our delightful gift set! Embrace the charm of a printed scarf, a stylish accessory that adds a pop of flair to any outfit. Complementing this allure, our exquisite perfume sets the stage with its captivating fragrance, perfect for indulging your senses. Whether it's a gift for a loved one or a treat for yourself, this dynamic duo promises to elevate your style and leave a lasting impression with every whiff! Embrace the art of enchanting fashion and immerse yourself in the world of delightful scents!","Package contains: "" 1 x Pink & Purple Silk Scarf, 1 x 20 ml Enchanted Perfume""

Material: "" Scarf : 100% Pure Silk Perfume (Fragrance) : Fruity, Sweet ""

Dimensions/Contents:"" Scarf : Length 147cm, Width 11 cm Perfume : 20 ml ""

Care Instructions:"" Scarf : Dry Clean only Perfume : Store it in a cool, dry place away from direct sunlight. ""

 Note: At times of unavailability or stock shortages, we're committed to ensuring your satisfaction by replacing any item(s) in your package with a suitable alternative.

Buying for Someone Special? Gift wrap and Message card options are available at checkout.
MRP is inclusive of all taxes.",www.chokore.com/cdn/shop/files/CHKGIF16_00.png?v=1692014262,Gift Sets,https://www.chokore.com/collections/gift-sets/products/chokore-special-2-in-1-gift-set-for-herpink-and-purple-silk-scarf-20-ml-enchanted-perfumeher-printed-stole-20-ml-scandalous-perfume#shopify-product-reviews
