title,cost,description,img_src,photo_desc_str,category
Estructura 4 Pan. 30-45mm Coplanar Varilla Falcat,"131,89"," Estructura 4 Pan. 30-45mm Coplanar Varilla Falcat Ficha técnica y manual de la Estructura 4 Pan.
30-45mm Coplanar Varilla Falcat Ver la Ficha técnica de la Estructura 4 Pan. 30-45mm Coplanar
Varilla Falcat Ver el manual de la Estructura 4 Pan. 30-45mm Coplanar Varilla Falcat Descripción
Estructura 4 Pan. 30-45mm Coplanar Varilla Falcat Esta estructura está diseñada para soportar
paneles solares en posición vertical sobre una cubierta de tejas que tenga una inclinación y
orientación adecuada. Este modelo de estructura sirve soporta un velocidad del viento de hasta 45
m/s y una carga de nieve de hasta 50 cm. La estructura se instalará con la misma inclinación que la
cubierta existente, distribuyendo los paneles en vertical. Además, la fila de paneles se puede
instalar de forma paralela o perpendicular a la caída del tejado o respecto a la cumbrera. La base
del tejado puede ser una losa de hormigón o bien una vigueta de madera. Para el hormigón se
recomienda utilizar taco químico y para la madera se recomienda pre taladrar con una broca del
número 9. Sus presores admiten distintos tipos de espesor de perfil, para paneles de entre 30 y 45
mm. El anclaje es el indicado para techos de hormigón y también para techos con correas de madera.
Se incluye junta de estanqueidad para cuando se perfore la teja y la varilla se introduzca hasta
llegar al anclaje del tejado. Se recomienda hacerlo sobre la cumbrera de la teja para que, junto con
la protección que ofrece el panel solar situado sobre la superficie perforada, no haya ningún tipo
de filtración. La gran ventaja es su sencillez de instalación ya que no es necesario desmontar nada
de la cubierta ya existente. Materiales de la Estructura 4 Pan. 30-45mm Coplanar Varilla Falcat Los
materiales de la estructura están fabricados en aluminio anodizado 6005 T5 y acero inoxidable. El
aluminio anodizado 6005 T5 se trata de una aleación de aluminio de alta resistencia por su capacidad
para ser anodizada y se utiliza para realizar perfiles estructurales. Todas las estructuras
presentes pueden ofertarse en aluminio anodizado, cuya ventaja sobre las estructuras de aluminio
crudo es la mayor resistencia a la corrosión. Ficha técnica y manual de la Estructura 4 Pan. 30-45mm
Coplanar Varilla Falcat Ver la Ficha técnica de la Estructura 4 Pan. 30-45mm Coplanar Varilla Falcat
Ver el manual de la Estructura 4 Pan. 30-45mm Coplanar Varilla Falcat",https://cdn.autosolar.es/images/estructuras/estructura-4-pan-30-45mm-coplanar-varilla-falcat_thumb_main.jpg,,Estructura Paneles
Estructura 1 Panel 72c 30º Inclinada Falcat,"146,41"," Estructura 1 Panel 72c 30º Inclinada Falcat Ficha técnica y manual de la Estructura 1 Panel 72c 30º
Inclinada Falcat Ver la Ficha técnica de la Estructura 1 Panel 72c 30º Inclinada Falcat Ver el
manual de la Estructura 1 Panel 72c 30º Inclinada Falcat Descripción Estructura 1 Panel 72c 30º
Inclinada Falcat La estructura está diseñada para soportar paneles solares sobre una superficie
plana que no tenga la inclinación u orientación adecuada. Este modelo sirve para cualquier tipo de
panel que tenga un ancho máximo de 1,10 metro y una longitud máxima de 2,10 m. En este caso la
estructura está pensada para paneles de 72 células o que no superen los 2,10 m como máximo de
altura. Las patas son triángulos cerrados premontados para garantizar la robustez superior. La
superficie de apoyo es muy larga para que se pueda anclar fácilmente si se instala sobre una
cubierta de chapa metálica a las correas que soportan el techo. Esta estructura inclinada de Falcat
está diseñada para instalarse en la orientación que más interese, siempre disponiendo de los paneles
de forma vertical. La fila de paneles tendrá una inclinación estándar de 30º respecto a la
superficie sobre la que se ancle la estructura. Materiales de la Estructura 1 Panel 72c 30º
Inclinada Falcat Los materiales con los que se ha fabricado esta estructura son el aluminio
anodizado 6005 T5 y el acero inoxidable 304. La tornillería de anclaje donde se va a instalar no
está incluida. En función de la superficie en la que se disponga (hormigón, cubierta metálica, etc.)
se necesitará un tipo de tornillería u otra que deberá comprar por su cuenta. Hay que tener en
cuenta que además del peso, la superficie donde se realice la instalación tendrá que soportar
también las tensiones provocadas por el viento. Es tu responsabilidad asegurarse de que se instala
en un lugar seguro y sólido. La ventaja de la estructura es la rapidez con que se puede instalar la
estructura, ya que los triángulos van premontados y no necesitan de herramientas especiales
(únicamente una llave inglesa o de tubo y lo que necesite para anclar la estructura a la superficie
donde se instale). El aluminio anodizado 6005 T5 se trata de una aleación de aluminio de alta
resistencia, así como por su capacidad para ser anodizada, se utiliza para realizar perfiles
estructurales. Todas las estructuras presentes pueden ofertarse en aluminio anodizado, cuya ventaja
sobre las estructuras de aluminio crudo es la mayor resistencia a la corrosión. El embalaje de la
estructura es unitario para estructuras de hasta 6 unidades, por lo que si compras una estructura
para más de 6 paneles recibirás 2 estructuras además de un kit de unión para juntarlas en una única
fila. Junto con la estructura recibirá también un plano de montaje detallado para que pueda
instalarla fácilmente. Ficha técnica y manual de la Estructura 1 Panel 72c 30º Inclinada Falcat Ver
la Ficha técnica de la Estructura 1 Panel 72c 30º Inclinada Falcat Ver el manual de la Estructura 1
Panel 72c 30º Inclinada Falcat",https://cdn.autosolar.es/images/estructuras/estructura-1-panel-72c-30o-inclinada-falcat_thumb_main.jpg,,Estructura Paneles
Estructura Inclinada Horizontal 30º 3 Paneles 11H,"346,73"," Estructura Inclinada Horizontal 30º 3 Paneles 11H Ficha técnica de la Estructura Inclinada
Horizontal 30º 3 Paneles 11H Ficha Técnica Estructura Horizontal para cubierta plana Descripción
técnica de la Estructura Inclinada Horizontal 30º 3 Paneles 11H La Estructura Inclinada Horizontal
30º 3 Paneles 11H está diseñada para soportar paneles solares alineados en horizontal sobre una
superficie plana que no tenga la inclinación o la orientación adecuada. Este modelo de estructura
sirve para cualquier tipo de panel solar que tenga un ancho máximo de 1 metro y una longitud máxima
de 2 metros. Es el indicado para cualquier tipo de panel que no supere estas medidas. Sus patas son
triángulos cerrados premontados para garantizar una robustez superior. La superficie de apoyo es muy
larga para que se pueda anclar fácilmente si se instala sobre una cubierta de chapa metálica a las
correas que soportan el techo. La Estructura Inclinada Horizontal 30º 3 Paneles 11H está diseñada
para estar instalada en la orientación que nos interese y siempre disponiendo los paneles de forma
horizontal. La fila de paneles tendrá una inclinación estándar de 30º respecto a la superficie sobre
la que se ancle la estructura. Opcionalmente se puede solicitar de 15º, por si se instala en una
superficie ligeramente inclinada, pero no lo suficiente. Recibirá su Estructura Inclinada Horizontal
30º 3 Paneles 11H junto con un plano de montaje detallado para que pueda instalar la estructura
fácilmente y sin complicaciones. La Estructura Inclinada Horizontal 30º 3 Paneles 11H está diseñada
para ser utilizada con todo tipo de módulos solares, siempre que no superen los 2 x 1 metros. Sus
presores admiten distintos tipos de espesor de perfil, de entre 33 y 50mm. La tornillería de anclaje
de la Estructura Inclinada Horizontal 30º 3 Paneles 11H a la superficie donde se va a instalar no
está incluida. En función de la superficie donde se ponga (hormigón, cubierta metálica, etc)
precisará un tipo de tornillería u otra que deberá adquirir por su cuenta. Tenga presente que la
superficie donde se instale sea capaz de soportar, además del peso, las tensiones provocadas por el
viento. Es su responsabilidad asegurarse de que se instala en un lugar seguro y sólido. La ventaja
de la Estructura Inclinada Horizontal 30º 3 Paneles 11H es la rapidez con que se puede instalar la
estructura, ya que los triángulos van premontados, y no se necesitan herramientas especiales mas
allá de una llave inglesa o de tubo y lo que se necesite para anclar la estructura a la superficie
donde se instale. Los materiales de la Estructura Inclinada Horizontal 30º 3 Paneles 11H están
fabricados íntegramente en aluminio de alta calidad, mientras que la tornillería y accesorios son de
acero inoxidable. La aleación EN AW 6005A T6, es una aleación de aluminio de alta resistencia, por
este motivo así como por su capacidad para ser anodizada, se utiliza para realizar perfiles
estructurales. Todas las estructuras presentes pueden ofertarse en aluminio anodizado, cuya ventaja
sobre las estructuras de aluminio crudo son la mayor resistencia a la corrosión. El embalaje de la
Estructura Inclinada Horizontal 30º 3 Paneles 11H es unitario para estructuras de hasta 3 unidades,
por lo que si por ejemplo aquiere una estructura para 4 paneles, recibirá 2 estructuras de 2 paneles
además de un kit de unión para poderlas juntar en una única fila.",https://cdn.autosolar.es/images/estructuras/estructura-inclinada-horizontal-30o-3-paneles-11h_thumb_main.jpg,,Estructura Paneles
Estructura Cubierta Tejas 2 Paneles Solares con salvatejas 02V,"103,64"," Estructura Cubierta Tejas 2 Paneles Solares con salvatejas 02V Ficha técnica de la Estructura
Cubierta Tejas 2 Paneles Solares con salvatejas 02V Ficha Técnica Estructura para Cubierta de Tejas
Descripción de la Estructura Cubierta Tejas 2 Paneles Solares con salvatejas02V Esta Estructura
Cubierta Tejas 2 Paneles Solares con salvatejas 02V está diseñada para soportar paneles solares
situados en posición vertical sobre una cubierta de tejas que tenga la adecuada inclinación y
orientación. Este modelo de estructura sirve para cualquier tipo de panel solar que tenga unas
medidas máximas de 2279 x 1150mm. La Estructura Cubierta Tejas 2 Paneles Solares con salvatejas 02V
está diseñada para estar instalada con la misma inclinación que la cubierta existente, distribuyendo
los paneles de forma vertical. La fila de paneles se puede instalar de forma paralela o
perpendicular a la caída del tejado o respecto a la cumbrera. Se incluyen los salvatejas para poder
fijarlos a la parte inferior de la cubierta, tal y como se aprecia en las imágenes. Recibirá su
Estructura Cubierta Tejas 2 Paneles Solares con salvatejas 02V junto con un plano de montaje
detallado para que pueda instalar la estructura fácilmente y sin complicaciones. La Estructura
Cubierta Tejas 2 Paneles Solares con salvatejas 02V está diseñada para ser utilizada con módulos
fotovoltaicos que se sitúen sobre una superficie con tejas, válida también para teja mixta. La base
del tejado puede ser una losa de hormigón o bien una vigueta de madera. Para el hormigón se
recomienda utilizar taco químico y para la madera se recomienda pretaladrar con una broca del número
9. Sus presores admiten distintos tipos de espesor de perfil, para paneles de entre 30 y 45mm. Los
materiales de la Estructura Cubierta Tejas 2 Paneles Solares con salvatejas 02V están fabricados
íntegramente en aluminio de alta calidad, mientras que la tornillería y accesorios son de acero
inoxidable. La aleación EN AW 6005A T6, es una aleación de aluminio de alta resistencia, por este
motivo así como por su capacidad para ser anodizada, se utiliza para realizar perfiles
estructurales. Todas las estructuras presentes pueden ofertarse en aluminio anodizado, cuya ventaja
sobre las estructuras de aluminio crudo son la mayor resistencia a la corrosión. Vídeos explicativos
de la Estructura Cubierta Tejas 2 Paneles Solares 02V Mantenimiento Estructura Paneles Solares
Montaje Estructura Cubierta Inclinada",https://cdn.autosolar.es/images/estructuras/estructura-cubierta-tejas-2-paneles-solares-con-salvatejas-02v_thumb_main.jpg,,Estructura Paneles
Estructura Cubierta Chapa 8 Paneles Solares 05V,"128,85"," Estructura Cubierta Chapa 8 Paneles Solares Ficha Técnica de la Estructura Cubierta Chapa 8 Paneles
Solares Ver la Ficha Técnica de la Estructura Cubierta Chapa 8 Paneles Solares La Estructura
Cubierta Chapa 8 Paneles Solares está diseñada para soportar paneles solares situados en vertical
sobre una cubierta de chapa simple que tenga una distancia entre grecas inferior a 30cm. Este modelo
de estructura sirve para cualquier tipo de panel solar. La Estructura Cubierta Chapa 8 Paneles
Solares está diseñada para estar instalada con la misma inclinación que la cubierta existente,
distribuyendo los paneles de forma vertical. La fila de paneles se debe instalar perpendicular a la
caída del tejado ya que hay que sujetar el panel con los presores por el lado más largo del mismo.
Recibirá su Estructura Cubierta Chapa 8 Paneles Solares junto con un plano de montaje detallado para
que pueda instalar la estructura fácilmente y sin complicaciones. La Estructura Cubierta Chapa 8
Paneles Solares está diseñada para ser utilizada con módulos de 60 o de 72 células y también para
los que tienen un ancho especial. Tiene la posbilidad de instalar paneles de cualquier dimensión,
respetando que los perfiles son aptos para cubiertas de chapa con una distancia máxima entre grecas
de 30cm. Sus presores, que van incluidos, admiten distintos tipos de espesor de perfil, de entre 33
y 50mm. El anclaje de la Estructura Cubierta Chapa 8 Paneles Solares es el indicado para techos de
chapa o de panel de sandwich. Se incluye junta de estanqueidad para cuando se perfore la chapa y
también la tornillería de anclaje a la cubierta. La gran ventaja de la Estructura Cubierta Chapa 8
Paneles Solares es su sencillez de instalación ya que no es necesario desmontar nada de la cubierta
ya existente. Los materiales de la Estructura Cubierta Chapa 8 Paneles Solares están fabricados
íntegramente en aluminio de alta calidad, mientras que la tornillería y accesorios son de acero
inoxidable. La aleación EN AW 6005A T6, es una aleación de aluminio de alta resistencia, por este
motivo así como por su capacidad para ser anodizada, se utiliza para realizar perfiles
estructurales. Todas las estructuras presentes pueden ofertarse en aluminio anodizado, cuya ventaja
sobre las estructuras de aluminio crudo son la mayor resistencia a la corrosión. Ficha Técnica de la
Estructura Cubierta Chapa 8 Paneles Solares Ver la Ficha Técnica de la Estructura Cubierta Chapa 8
Paneles Solares",https://cdn.autosolar.es/images/estructuras/estructura-cubierta-chapa-8-paneles-solares-05v_thumb_main.jpg,,Estructura Paneles
Estructura Cubierta Chapa 4 Paneles Solares 05V,"73,13"," Estructura Cubierta Chapa 4 Paneles Solares Ficha Técnica de la Estructura Cubierta Chapa 4 Paneles
Solares Ver la Ficha Técnica de la Estructura Cubierta Chapa 4 Paneles Solares La Estructura
Cubierta Chapa 4 Paneles Solares está diseñada para soportar paneles solares situados en vertical
sobre una cubierta de chapa simple que tenga una distancia entre grecas inferior a 30cm. Este modelo
de estructura sirve para cualquier tipo de panel solar. La Estructura Cubierta Chapa 4 Paneles
Solares está diseñada para estar instalada con la misma inclinación que la cubierta existente,
distribuyendo los paneles de forma vertical. La fila de paneles se debe instalar perpendicular a la
caída del tejado ya que hay que sujetar el panel con los presores por el lado más largo del mismo.
Recibirá su Estructura Cubierta Chapa 4 Paneles Solares junto con un plano de montaje detallado para
que pueda instalar la estructura fácilmente y sin complicaciones. La Estructura Cubierta Chapa 4
Paneles Solares está diseñada para ser utilizada con módulos de 60 o de 72 células y también para
los que tienen un ancho especial. Tiene la posbilidad de instalar paneles de cualquier dimensión,
respetando que los perfiles son aptos para cubiertas de chapa con una distancia máxima entre grecas
de 30cm. Sus presores, que van incluidos, admiten distintos tipos de espesor de perfil, de entre 33
y 50mm. El anclaje de la Estructura Cubierta Chapa 4 Paneles Solares es el indicado para techos de
chapa o de panel de sandwich. Se incluye junta de estanqueidad para cuando se perfore la chapa y
también la tornillería de anclaje a la cubierta. La gran ventaja de la Estructura Cubierta Chapa 4
Paneles Solares es su sencillez de instalación ya que no es necesario desmontar nada de la cubierta
ya existente. Los materiales de la Estructura Cubierta Chapa 4 Paneles Solares están fabricados
íntegramente en aluminio de alta calidad, mientras que la tornillería y accesorios son de acero
inoxidable. La aleación EN AW 6005A T6, es una aleación de aluminio de alta resistencia, por este
motivo así como por su capacidad para ser anodizada, se utiliza para realizar perfiles
estructurales. Todas las estructuras presentes pueden ofertarse en aluminio anodizado, cuya ventaja
sobre las estructuras de aluminio crudo son la mayor resistencia a la corrosión. Ficha Técnica de la
Estructura Cubierta Chapa 4 Paneles Solares Ver la Ficha Técnica de la Estructura Cubierta Chapa 4
Paneles Solares",https://cdn.autosolar.es/images/estructuras/estructura-cubierta-chapa-4-paneles-solares-05v_thumb_main.jpg,,Estructura Paneles
Estructura 2 Pan. 30-45mm Coplanar Varilla Falcat,"83,14"," Estructura 2 Pan. 30-45mm Coplanar Varilla Falcat Ficha técnica y manual de la Estructura 2 Pan.
30-45mm Coplanar Varilla Falcat Ver la Ficha técnica de la Estructura 2 Pan. 30-45mm Coplanar
Varilla Falcat Ver el manual de la Estructura 2 Pan. 30-45mm Coplanar Varilla Falcat Descripción
Estructura 2 Pan. 30-45mm Coplanar Varilla Falcat Esta estructura está diseñada para soportar
paneles solares en posición vertical sobre una cubierta de tejas que tenga una inclinación y
orientación adecuada. Este modelo de estructura sirve soporta un velocidad del viento de hasta 45
m/s y una carga de nieve de hasta 50 cm. La estructura se instalará con la misma inclinación que la
cubierta existente, distribuyendo los paneles en vertical. Además, la fila de paneles se puede
instalar de forma paralela o perpendicular a la caída del tejado o respecto a la cumbrera. La base
del tejado puede ser una losa de hormigón o bien una vigueta de madera. Para el hormigón se
recomienda utilizar taco químico y para la madera se recomienda pre taladrar con una broca del
número 9. Sus presores admiten distintos tipos de espesor de perfil, para paneles de entre 30 y 45
mm. El anclaje es el indicado para techos de hormigón y también para techos con correas de madera.
Se incluye junta de estanqueidad para cuando se perfore la teja y la varilla se introduzca hasta
llegar al anclaje del tejado. Se recomienda hacerlo sobre la cumbrera de la teja para que, junto con
la protección que ofrece el panel solar situado sobre la superficie perforada, no haya ningún tipo
de filtración. La gran ventaja es su sencillez de instalación ya que no es necesario desmontar nada
de la cubierta ya existente. Materiales de la Estructura 2 Pan. 30-45mm Coplanar Varilla Falcat Los
materiales de la estructura están fabricados en aluminio anodizado 6005 T5 y acero inoxidable. El
aluminio anodizado 6005 T5 se trata de una aleación de aluminio de alta resistencia por su capacidad
para ser anodizada y se utiliza para realizar perfiles estructurales. Todas las estructuras
presentes pueden ofertarse en aluminio anodizado, cuya ventaja sobre las estructuras de aluminio
crudo es la mayor resistencia a la corrosión. Ficha técnica y manual de la Estructura 2 Pan. 30-45mm
Coplanar Varilla Falcat Ver la Ficha técnica de la Estructura 2 Pan. 30-45mm Coplanar Varilla Falcat
Ver el manual de la Estructura 2 Pan. 30-45mm Coplanar Varilla Falcat",https://cdn.autosolar.es/images/estructuras/estructura-2-pan-30-45mm-coplanar-varilla-falcat_thumb_main.jpg,,Estructura Paneles
Soporte paneles Solares ABS Laterales,"10,62"," Soporte paneles Solares ABS Laterales Los soportes ABS están compuestos por 2 soportes laterales
que garantizan la correcta sujeción de los paneles al techo de la caravana, autocaravana, furgoneta
o similar. Esta estructura puede ser fijada mediante pegamento especial para ABS también disponible.
Es muy aconsejable que se incluya en la compra de la estructura el pasamuros que será el encargado
de poder introducir los cables dentro del habitáculo de la caravana o de cualquier otro lugar de una
manera que garantice que no se producirán goteras ni defectos en la estructura de la caravana. Las
estructuras de ABS son muy buenas para evitar sobrecalentamientos del panel solar, origen de muchos
problemas de los mismos. Este sobrecalentamiento se evita levantando unos centímetros el panel solar
del techo de la caravana, permitiendo así tener un corriente de aire que permita refrigerar el panel
solar. Para la correcta fijación de los paneles solares de más dimensión es recomendable que se
instalen estas estructuras ABS junto con las estructuras ABS para las esquinas. Dimensiones ABS
Laterales",https://cdn.autosolar.es/images/estructuras/soporte-paneles-solares-abs-laterales_thumb_main.jpg,,Estructura Paneles
Estructura Cubierta Metálica 4 paneles 03V,"161,37"," Estructura Cubierta Metálica 4 paneles Ficha técnica de la Estructura Cubierta Metálica 4 paneles
Ficha Técnica Estructura Coplanar para Cubierta Metálica Descripción de la Estructura Cubierta
Metálica 4 paneles La Estructura Cubierta Metálica 4 paneles está diseñada para una estructura de
paneles solares fotovoltaicos. La Estructura Cubierta Metálica 4 paneles está diseñada para estar
instalada en posición horizontal, con la misma inclinación que la cubierta existente. También es
posible la instalación en vertical, formando una columna en vertical, pero sujetando los paneles por
su lado mas estrecho. La Estructura Cubierta Metálica 4 paneles está diseñada para poder soportar
cargas de nieve de hasta 200N/m2, y una carga de viento de 29 m/s. Para que la Estructura Cubierta
Metálica 4 paneles pueda soportar dichas cargas, es necesario que previamente se compruebe la
fijación de la chapa a la sobre Estructura, y se compruebe que la misma es capaz de aguantar dichas
cargas. Las instalaciones solares de calidad , en las que se quiera realizar una obra que perdure en
los años, nos es fundamental contar con productos de alta calidad como las estructuras que
disponemos , contando a nuestras espaldas con un fabricante que realiza trabajos a medida para una
perfección en el ensamblado de la estructura en su lugar de instalación. Este tipo de comprobaciones
se hace especialmente interesante cuando la chapa es de sandwich, debido a su escasa capacidad de
soporte por norma general. El grosor mínimo recomendado de la chapa trapezoidal es, por norma
general de 0,6mm. Los materiales de la Estructura Cubierta Metálica 4 paneles están fabricados
íntegramente en aluminio de alta calidad, mientras que la tornillería y accesorios están creados en
acero inoxidable. La aleación EN AW 6005A T6, es una aleación de aluminio de alta resistencia, por
este motivo así como por su capacidad para ser anodizada, se utiliza para realizar perfiles
estructurales. Todas las estructuras presentes pueden ofertarse en aluminio anodizado, cuya ventaja
sobre las estructuras de aluminio crudo son una mayor resistencia a la corrosión. Ficha técnica de
la Estructura Cubierta Metálica 4 paneles Ficha Técnica Estructura Coplanar para Cubierta Metálica
Vídeos explicativos de la Estructura Cubierta Metálica 4 paneles Mantenimiento Estructura Paneles
Solares Montaje Estructura Cubierta Metálica 4 paneles",https://cdn.autosolar.es/images/estructuras/estructura-cubierta-metalica-4-paneles-03v_thumb_main.jpg,,Estructura Paneles
Estructura Inclinada Horizontal 30º 1 Panel 11H,"136,42"," Estructura Inclinada Horizontal 30º 1 Panel 11H Ficha técnica de la Estructura Inclinada Horizontal
30º 1 Panel 11H Ficha Técnica Estructura Horizontal para cubierta plana Descripción técnica de la
Estructura Inclinada Horizontal 30º 1 Panel 11H La Estructura Inclinada Horizontal 30º 1 Panel 11H
está diseñada para soportar paneles solares alineados en horizontal sobre una superficie plana que
no tenga la inclinación o la orientación adecuada. Este modelo de estructura sirve para cualquier
tipo de panel solar que tenga un ancho máximo de 1 metro y una longitud máxima de 2 metros. Es el
indicado para cualquier tipo de panel que no supere estas medidas. Sus patas son triángulos cerrados
premontados para garantizar una robustez superior. La superficie de apoyo es muy larga para que se
pueda anclar fácilmente si se instala sobre una cubierta de chapa metálica a las correas que
soportan el techo. La Estructura Inclinada Horizontal 30º 1 Panel 11H está diseñada para estar
instalada en la orientación que nos interese y siempre disponiendo los paneles de forma horizontal.
La fila de paneles tendrá una inclinación estándar de 30º respecto a la superficie sobre la que se
ancle la estructura. Opcionalmente se puede solicitar de 15º, por si se instala en una superficie
ligeramente inclinada, pero no lo suficiente. Recibirá su Estructura Inclinada Horizontal 30º 1
Panel 11H junto con un plano de montaje detallado para que pueda instalar la estructura fácilmente y
sin complicaciones. La Estructura Inclinada Horizontal 30º 1 Panel 11H está diseñada para ser
utilizada con todo tipo de módulos solares, siempre que no superen los 2 x 1 metros. Sus presores
admiten distintos tipos de espesor de perfil, de entre 33 y 50mm. La tornillería de anclaje de la
Estructura Inclinada Horizontal 30º 1 Panel 11H a la superficie donde se va a instalar no está
incluida. En función de la superficie donde se ponga (hormigón, cubierta metálica, etc) precisará un
tipo de tornillería u otra que deberá adquirir por su cuenta. Tenga presente que la superficie donde
se instale sea capaz de soportar, además del peso, las tensiones provocadas por el viento. Es su
responsabilidad asegurarse de que se instala en un lugar seguro y sólido. La ventaja de la
Estructura Inclinada Horizontal 30º 1 Panel 11H es la rapidez con que se puede instalar la
estructura, ya que los triángulos van premontados, y no se necesitan herramientas especiales mas
allá de una llave inglesa o de tubo y lo que se necesite para anclar la estructura a la superficie
donde se instale. Los materiales de la Estructura Inclinada Horizontal 30º 1 Panel 11H están
fabricados íntegramente en aluminio de alta calidad, mientras que la tornillería y accesorios son de
acero inoxidable. La aleación EN AW 6005A T6, es una aleación de aluminio de alta resistencia, por
este motivo así como por su capacidad para ser anodizada, se utiliza para realizar perfiles
estructurales. Todas las estructuras presentes pueden ofertarse en aluminio anodizado, cuya ventaja
sobre las estructuras de aluminio crudo son la mayor resistencia a la corrosión. El embalaje de la
Estructura Inclinada Horizontal 30º 1 Panel 11H es unitario para estructuras de hasta 3 unidades,
por lo que si por ejemplo aquiere una estructura para 4 paneles, recibirá 2 estructuras de 2 paneles
además de un kit de unión para poderlas juntar en una única fila.",https://cdn.autosolar.es/images/estructuras/estructura-inclinada-horizontal-30o-1-panel-11h_thumb_main.jpg,,Estructura Paneles
Estructura 3 Paneles 30-45mm Coplanar Falcat,"77,44"," Estructura 3 Paneles 30-45mm Coplanar Falcat Ficha técnica y manual de la Estructura 3 Paneles
30-45mm Coplanar Falcat Ver la Ficha técnica de la Estructura 3 Paneles 30-45mm Coplanar Falcat Ver
el manual de la Estructura 3 Paneles 30-45mm Coplanar Falcat Descripción Estructura 3 Paneles
30-45mm Coplanar Falcat La estructura está diseñada para estar instalada en posición vertical, con
la misma inclinación que la cubierta existente. También es posible la instalación en horizontal,
sujetando sus paneles por el lado más ancho. Este tipo de estructura está diseñado para soportar
cargas de nieve de hasta 50 cm y una velocidad del viento de unos 45 m/s. Para que no haya ningún
problema es necesario que antes de la instalación se compruebe la fijación de la chapa y se
compruebe que es capaz de soportar esas cargas. Estas comprobaciones son muy interesantes cuando la
chapa es de sandwich, debido a su escasa capacidad de soporte normalmente. El grosor mínimo
recomendado de la chapa trapezoidal es, por norma general, de 0,6mm. Materiales de la Estructura 3
Paneles 30-45mm Coplanar Falcat Los materiales de la estructura están fabricados en aluminio
anodizado 6005 T5 y acero inoxidable. El aluminio anodizado 6005 T5 se trata de una aleación de
aluminio de alta resistencia por su capacidad para ser anodizada y se utiliza para realizar perfiles
estructurales. Todas las estructuras presentes pueden ofertarse en aluminio anodizado, cuya ventaja
sobre las estructuras de aluminio crudo es la mayor resistencia a la corrosión. Ficha técnica y
manual de la Estructura 3 Paneles 30-45mm Coplanar Falcat Ver la Ficha técnica de la Estructura 3
Paneles 30-45mm Coplanar Falcat Ver el manual de la Estructura 3 Paneles 30-45mm Coplanar Falcat",https://cdn.autosolar.es/images/estructuras/estructura-3-paneles-30-45mm-coplanar-falcat_thumb_main.jpg,,Estructura Paneles
Estructura Cubierta Metálica 2 Paneles con varilla 01.1V,"137,94"," Estructura Cubierta Metálica 2 Paneles con varilla Ficha técnica de la Estructura Cubierta Metálica
2 Paneles con varilla Ficha Técnica Estructura para Cubierta Metálica Descripción de la Estructura
Cubierta Metálica 2 Paneles con varilla La Estructura Cubierta Metálica 2 Paneles con varilla está
diseñada para soportar paneles solares situados en vertical sobre una cubierta metálica que tenga la
adecuada inclinación y orientación. Este modelo de estructura sirve para cualquier tipo de panel
solar que tenga un ancho máximo de 1 metro. Está especialmente pensada para poder sujetar la
estructura a las correas metálicas que soportan el peso de la cubierta metálica existente. La
Estructura Cubierta Metálica 2 Paneles con varilla está diseñada para estar instalada con la misma
inclinación que la cubierta existente, distribuyendo los paneles de forma vertical. La fila de
paneles se puede instalar de forma paralela o perpendicular a la caída del tejado. Recibirá su
Estructura Cubierta Metálica 2 Paneles con varilla junto con un plano de montaje detallado para que
pueda instalar la estructura fácilmente y sin complicaciones. La Estructura Cubierta Metálica 2
Paneles con varilla está diseñada para ser utilizada con módulos de 60 o de 72 células con la
posbilidad de instalar paneles de cualquier altura y de 1m máximo de ancho. Sus presores admiten
distintos tipos de espesor de perfil, de entre 33 y 50mm. El anclaje de la Estructura Cubierta
Metálica 2 Paneles con varilla incluye un anclaje especial para poder sujetar los paneles a las
correas metálicas que soportan el peso de la cubierta. No es necesario desmontar el techo,
simplemente perforar en los puntos donde están las vigas que soportan el techo. Su estanqueidad está
asegurada ya que se incluye un sello de goma en la parte superior del tornillo que perfora la
superficie. La ventaja de la Estructura Cubierta Metálica 2 Paneles con varilla es la rapidez con
que se puede instalar la estructura y sin necesidad de herramientas o complementos adicionales. La
integración es perfecta. Los materiales de la Estructura Cubierta Metálica 2 Paneles con varilla
están fabricados íntegramente en aluminio de alta calidad, mientras que la tornillería y accesorios
son de acero inoxidable. La aleación EN AW 6005A T6, es una aleación de aluminio de alta
resistencia, por este motivo así como por su capacidad para ser anodizada, se utiliza para realizar
perfiles estructurales. Todas las estructuras presentes pueden ofertarse en aluminio anodizado, cuya
ventaja sobre las estructuras de aluminio crudo son la mayor resistencia a la corrosión. Vídeos
explicativos de la Estructura Cubierta Metálica 2 Paneles con varilla Mantenimiento Estructura
Paneles Solares Montaje Estructura Cubierta Inclinada",https://cdn.autosolar.es/images/estructuras/estructura-cubierta-metalica-2-paneles-con-varilla-011v_thumb_main.jpg,,Estructura Paneles
