identifier,title,price,description,category,image_urls,variation_titles,name_variations,variations_price,id
0c083641c5e1d9c5277530ae4eb0b518a7d7a7b8e6cba2a413f28e2219ee5d1e,Seven Chakra Incense Sticks (Set of 7),1398.25," Seven chakras are the main energy centers of the body. Unblocking them would mean to open up our
chakras and abundance of energy transpiring through them freely, creating a harmony between the
mind, body and soul. Chakra literally translates to ""wheel"" in sanskrit which means ""Wheels Of Free
Flowing PositiveEnergy"" Shat Chakras. The 7 chakras are: Ajna, Anahata, Manipura, Muladhara,
Sahasrara, Svadhisthana, Vissudha Size stick ~ 20 cm approximately Number of sticks per pack ~ 10
Not bambooless",Incense Sticks,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/seven-chakra_1024x1024.jpg?v=1645365753, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Ajna_1024x1024.jpg?v=1645365753, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Anahata_1024x1024.jpg?v=1645365753, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Manipura_1024x1024.jpg?v=1645365753, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Muladhara_1024x1024.jpg?v=1645365753, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Sahasrara_1024x1024.jpg?v=1645365753, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Svadhisthana_1024x1024.jpg?v=1645365753, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Vissudha_1024x1024.jpg?v=1645365753",,"",1398.25,42589594058998
835949185ea1f8d9e9eb81738813907f5e8a8363f97ba2230693e5c2462ea87a,Thipsang Incense Powder,173.25, 100 gm /packet,Incense Sticks,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_5642e69d-f765-47cc-be06-5c743ffd64cc_1024x1024.jpg?v=1671128748,,"",173.25,36248330240157
1701402faa8118d04a3c9bd0f9fae617375ddf337bacfa7cfccee42c5be848c6,Kalachakra Incense (30 sticks per pack),155.75," Kalachakra genuine Tibetan incense is purely hand prepared from highly flavored medicinal herbs and
other precious substances. the combination of genuine scented substances makes the Kalachakra
incense richer and superior quality than other incenses. Our incense is totally absent of choking
and camphor smell and is also non-toxic and non-habit forming. Generally, the Tibetan incense is
used for puja offering and purification but is also used as an air freshener, which keeps ones
surrounding, flavored with a good scent. Length ~ 10""",Incense Sticks,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_3_1024x1024.jpg?v=1671127432,Quanity,Single pack  ,155.75,42050074476790
1701402faa8118d04a3c9bd0f9fae617375ddf337bacfa7cfccee42c5be848c6,Kalachakra Incense (30 sticks per pack),101485.75," Kalachakra genuine Tibetan incense is purely hand prepared from highly flavored medicinal herbs and
other precious substances. the combination of genuine scented substances makes the Kalachakra
incense richer and superior quality than other incenses. Our incense is totally absent of choking
and camphor smell and is also non-toxic and non-habit forming. Generally, the Tibetan incense is
used for puja offering and purification but is also used as an air freshener, which keeps ones
surrounding, flavored with a good scent. Length ~ 10""",Incense Sticks,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_3_1024x1024.jpg?v=1671127432,Quantity,Pack of 10  ,101485.75,42050074509558
2592918c81f6f74de548c5a3344b4322891f4d2c6bb6fbdfc74e8fcbecdce2d8,Sang combo pack,435.75," Contents: Potala Incense Powder - 100 gm /packet Rivo Incense Powder - 100 gm /packet Thipsang
Incense Powder - 100 gm /packet",Incense Sticks,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Forwebsite_5c5ac17e-9872-451c-857f-45f5fd64f4f7_1024x1024.jpg?v=1671129064,,"",435.75,41048033591453
1d4e1536016c2304d06dd902d11b1b515a9b746c4a7f681e6f1af78d763fbbb0,Open Plain Wooden Incense Burner,698.25," Length approximately ~ 12""",Incense Sticks,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20220126-WA0008-01_1024x1024.jpg?v=1643370575,,"",698.25,42496764313846
8a9f23af8c918c1571078413b459606e8edb1640c4839c2ee2149fb746d93996,Lungta Incense (20 sticks per pack),103.25," Shop Lungta Incense Sticks online at Folk Bazar Length ~ 9"" Please note: Image depicts Pack of 10",Incense Sticks,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Lungta_Incense_1024x1024.jpg?v=1670748673,Quantity,Single pack  ,103.25,42038118547702
8a9f23af8c918c1571078413b459606e8edb1640c4839c2ee2149fb746d93996,Lungta Incense (20 sticks per pack),10960.75," Shop Lungta Incense Sticks online at Folk Bazar Length ~ 9"" Please note: Image depicts Pack of 10",Incense Sticks,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Lungta_Incense_1024x1024.jpg?v=1670748673,Quantity,Pack of 10  ,10960.75,42038118580470
ff810851ef797bd3b930b7532e1d3b4dcd164f839ed9066f4cf0f643ff3f1f00,Dhungkar Tibetan Incense (20 sticks per pack),68.25," Comprises of Supa wood and has a bit of artificial scent Length ~ 9.5"" Please note: Image depicts
Pack of 10",Incense Sticks,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_6_1024x1024.jpg?v=1671127582,Quantity,Single Packet  ,68.25,36848872751261
ff810851ef797bd3b930b7532e1d3b4dcd164f839ed9066f4cf0f643ff3f1f00,Dhungkar Tibetan Incense (20 sticks per pack),10610.75," Comprises of Supa wood and has a bit of artificial scent Length ~ 9.5"" Please note: Image depicts
Pack of 10",Incense Sticks,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_6_1024x1024.jpg?v=1671127582,Quantity,Pack of 10  ,10610.75,36848872784029
365605bd31fc63a90da830c94b28790d0945bbb8d3c243ba827795472878f28a,Potala Incense Sticks (20 sticks per pack),1113.75," Patola genuine Tibetan incense is purely hand prepared from highly flavored medicinal herbs and
other precious substances. the combination of genuine scented substances makes the Patola incense
richer and superior quality than other incenses. Our incense is totally absent of choking and
camphor smell and is also non-toxic and non-habit forming. Generally, the Tibetan incense is used
for puja offering and purification but is also used as an air freshener, which keeps ones
surrounding, flavored with a good scent. Length Small ~ 6"" Large ~ 10""",Incense Sticks,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_1024x1024.jpg?v=1671127167, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_4_1024x1024.jpg?v=1671127167",Size,Large Pack of 1  ,1113.75,36719417327773
365605bd31fc63a90da830c94b28790d0945bbb8d3c243ba827795472878f28a,Potala Incense Sticks (20 sticks per pack),251923.25," Patola genuine Tibetan incense is purely hand prepared from highly flavored medicinal herbs and
other precious substances. the combination of genuine scented substances makes the Patola incense
richer and superior quality than other incenses. Our incense is totally absent of choking and
camphor smell and is also non-toxic and non-habit forming. Generally, the Tibetan incense is used
for puja offering and purification but is also used as an air freshener, which keeps ones
surrounding, flavored with a good scent. Length Small ~ 6"" Large ~ 10""",Incense Sticks,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_1024x1024.jpg?v=1671127167, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_4_1024x1024.jpg?v=1671127167",Size,Small Pack of 25  ,251923.25,36719417295005
365605bd31fc63a90da830c94b28790d0945bbb8d3c243ba827795472878f28a,Potala Incense Sticks (20 sticks per pack),252623.25," Patola genuine Tibetan incense is purely hand prepared from highly flavored medicinal herbs and
other precious substances. the combination of genuine scented substances makes the Patola incense
richer and superior quality than other incenses. Our incense is totally absent of choking and
camphor smell and is also non-toxic and non-habit forming. Generally, the Tibetan incense is used
for puja offering and purification but is also used as an air freshener, which keeps ones
surrounding, flavored with a good scent. Length Small ~ 6"" Large ~ 10""",Incense Sticks,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_1024x1024.jpg?v=1671127167, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_4_1024x1024.jpg?v=1671127167",Size,Large Pack of 25  ,252623.25,36848848994461
20e3655dd3e67cf4ef251abea9209fe32609ec0f279b4bd0b07c928b6ce68c88,Tin Incense Burner,698.25," Size chart (Height x Diameter) Small 5.5"" x 4"" Large 7"" x 5.5"" *approximately",Incense Sticks,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_418c8d4b-ff0a-4b3a-b44a-1fe1ff9b9928_1024x1024.jpg?v=1671129219,Size,Small  ,698.25,36248313004189
20e3655dd3e67cf4ef251abea9209fe32609ec0f279b4bd0b07c928b6ce68c88,Tin Incense Burner,785.75," Size chart (Height x Diameter) Small 5.5"" x 4"" Large 7"" x 5.5"" *approximately",Incense Sticks,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_418c8d4b-ff0a-4b3a-b44a-1fe1ff9b9928_1024x1024.jpg?v=1671129219,Size,Large  ,785.75,36248313036957
14ce89ebf1db24c1a86c1f86003b23cdac4a30a3e1dd17929dea395ad463bd63,Copper Hanging Incense Burner (Sang bar),1748.25," Beautiful copper hanging for burning Incense and sang in it Size (Height) & Weight chart Small 5""
250g Medium 6"" 300g Large 7"" 400g *approximately",Incense Sticks,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_3_9b619975-7e37-4ca8-910a-11ea7c95e8b8_1024x1024.jpg?v=1671129246, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_2_058ccfc6-5c8d-4484-9cad-b6ae4bd7a208_1024x1024.jpg?v=1671129246",Size,Small  ,1748.25,40843624808605
14ce89ebf1db24c1a86c1f86003b23cdac4a30a3e1dd17929dea395ad463bd63,Copper Hanging Incense Burner (Sang bar),2273.25," Beautiful copper hanging for burning Incense and sang in it Size (Height) & Weight chart Small 5""
250g Medium 6"" 300g Large 7"" 400g *approximately",Incense Sticks,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_3_9b619975-7e37-4ca8-910a-11ea7c95e8b8_1024x1024.jpg?v=1671129246, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_2_058ccfc6-5c8d-4484-9cad-b6ae4bd7a208_1024x1024.jpg?v=1671129246",Size,Medium  ,2273.25,40843624841373
14ce89ebf1db24c1a86c1f86003b23cdac4a30a3e1dd17929dea395ad463bd63,Copper Hanging Incense Burner (Sang bar),2973.25," Beautiful copper hanging for burning Incense and sang in it Size (Height) & Weight chart Small 5""
250g Medium 6"" 300g Large 7"" 400g *approximately",Incense Sticks,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_3_9b619975-7e37-4ca8-910a-11ea7c95e8b8_1024x1024.jpg?v=1671129246, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_2_058ccfc6-5c8d-4484-9cad-b6ae4bd7a208_1024x1024.jpg?v=1671129246",Size,Large  ,2973.25,40843624874141
c59f498f35a36ade17157c64261550cab74ed0d17d9c9432ee37a36baa2a4d31,Red Crystal Incense (27 sticks per pack),1573.25," This incense has been made in accordance with a 13th century manuscript on incense making. The
incense has a delightfully fresh and 'serene' fragrance which is excellent for Ritual offering. It
is carefully compounded from 23 traditional medical ingredients brought from their native
environments from the high Himalayan Mountain Range in Kulu, Manali, Sikkim, and Tibet. It is made
by refugee lay people in H. E. Ayang Rinpoche's monastery in Bylakuppe, India. There are many cheap
imitations of this popular incense, made with synthetic perfumes and sawdust filler, and we
guarantee that this is fresh, all-natural, and shipped directly from the monastery. As it is
non-toxic and non-habit forming, its daily use is safe. Length ~ 9.5 inches",Incense Sticks,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Redcystal_1024x1024.jpg?v=1636629795, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/red-crystal_1024x1024.png?v=1636629596",Quantity,Single pack  ,1573.25,42050075918582
c59f498f35a36ade17157c64261550cab74ed0d17d9c9432ee37a36baa2a4d31,Red Crystal Incense (27 sticks per pack),1014857.50," This incense has been made in accordance with a 13th century manuscript on incense making. The
incense has a delightfully fresh and 'serene' fragrance which is excellent for Ritual offering. It
is carefully compounded from 23 traditional medical ingredients brought from their native
environments from the high Himalayan Mountain Range in Kulu, Manali, Sikkim, and Tibet. It is made
by refugee lay people in H. E. Ayang Rinpoche's monastery in Bylakuppe, India. There are many cheap
imitations of this popular incense, made with synthetic perfumes and sawdust filler, and we
guarantee that this is fresh, all-natural, and shipped directly from the monastery. As it is
non-toxic and non-habit forming, its daily use is safe. Length ~ 9.5 inches",Incense Sticks,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Redcystal_1024x1024.jpg?v=1636629795, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/red-crystal_1024x1024.png?v=1636629596",Quantity,Pack of 10  ,1014857.50,42050075951350
8907bcca69bd5667ec99bda10d03643482ce3113ef8b4b3ce37c9edf9ca12af6,Snow Lion Tibetan Incense (18 stick per pack),85.75," It is a pure mixture of Supa wood, Sandal and Bhalu sang Length ~ 9"" approximately Please note:
Image depicts bundle pack of 10",Incense Sticks,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_7_1024x1024.jpg?v=1671126997,Quantity,Single Packet  ,85.75,36848884875421
8907bcca69bd5667ec99bda10d03643482ce3113ef8b4b3ce37c9edf9ca12af6,Snow Lion Tibetan Incense (18 stick per pack),10785.75," It is a pure mixture of Supa wood, Sandal and Bhalu sang Length ~ 9"" approximately Please note:
Image depicts bundle pack of 10",Incense Sticks,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_7_1024x1024.jpg?v=1671126997,Quantity,Pack of 10  ,10785.75,36848884908189
ceeff6af6605379f7e7082431221f0c87e3996dd0b8d3f93525ce53629e2aa95,Handmande Peace Incense Sticks (20 sticks per pack),173.25," When burnt produces a rich and pure aroma to assist, soothe, and calm a restless mind, purify the
environment and help in meditation and relaxation. These have a characteristic ""earthy"" scent to
them. Not bambooless",Incense Sticks,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/PeaceIncenseSticks_1024x1024.jpg?v=1670826614,Quantity,Single pack  ,173.25,42050077393142
ceeff6af6605379f7e7082431221f0c87e3996dd0b8d3f93525ce53629e2aa95,Handmande Peace Incense Sticks (20 sticks per pack),101660.75," When burnt produces a rich and pure aroma to assist, soothe, and calm a restless mind, purify the
environment and help in meditation and relaxation. These have a characteristic ""earthy"" scent to
them. Not bambooless",Incense Sticks,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/PeaceIncenseSticks_1024x1024.jpg?v=1670826614,Quantity,Pack of 10  ,101660.75,42050077425910
fb063d3b64a0955aa8dd94f9015085d2392d63592ce1c629f9502ba05e300563,Potala Incense Powder,131.25, 100 gm /packet,Incense Sticks,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Potala_Incense_Powder_1024x1024.jpg?v=1670824481,,"",131.25,36248322015389
7e820511b39869b70a6a02a270a325202e9fa1a7117519652e209cee0f12371a,Patcholi Masala Incense,173.25," Handrolled Masala Incense Number of sticks ~ 10 Not bambooless Please note: Image is for display
purpose. 1 quantity means 1 pack.",Incense Sticks,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_3fc84d03-3ab2-4cd9-abce-840f439653a8_1024x1024.jpg?v=1671266162,,"",173.25,44752749723894
22fda5b1759cbc3264692ed1494d27f47382bd6eb97e18376c198f54a5db6105,Pharasol Incense (45 sticks per pack),288.75," Pharasol Incense is purely hand prepared from various authentic Himalayan medicinal herbs and
ingredients. These precious substances together produce a rich and pure aroma to assist, soothe and
calm a restless mind, purify the environment, and aid in meditation and relaxation. It also works to
alleviate depression, stress, and anxiety. Its refreshing fragrance can be used as an air freshener.
Length ~ 9"" Please note: Image depicts Pack of 3",Incense Sticks,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_8_1024x1024.jpg?v=1671127336, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_9_1024x1024.jpg?v=1671127336",Quantity,Single pack  ,288.75,42038107898102
22fda5b1759cbc3264692ed1494d27f47382bd6eb97e18376c198f54a5db6105,Pharasol Incense (45 sticks per pack),3785.75," Pharasol Incense is purely hand prepared from various authentic Himalayan medicinal herbs and
ingredients. These precious substances together produce a rich and pure aroma to assist, soothe and
calm a restless mind, purify the environment, and aid in meditation and relaxation. It also works to
alleviate depression, stress, and anxiety. Its refreshing fragrance can be used as an air freshener.
Length ~ 9"" Please note: Image depicts Pack of 3",Incense Sticks,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_8_1024x1024.jpg?v=1671127336, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_9_1024x1024.jpg?v=1671127336",Quantity,Pack of 3  ,3785.75,42038107930870
932882473756a9c76ecbbcf25748c654fa0d352b8231f74a2b9420f3f8b7d074,Himalayan Aroma Incense (27 sticks per pack),785.75," Himalayan Aroma is traditionally hand prepared from a variety of authentic Himalayan medicinal
herbs and ingredients. These rare & precious substances together produce a rich and pure aroma to
assist, soothe, and calm a restless mind, purify the environment and help in meditation and
relaxation. It also works to alleviate depression, stress, and anxiety. Its refreshing fragrance can
also be used as an air freshener. As it is non-toxic and non-habit forming, its daily use is safe.
Length ~ 9.5""",Incense Sticks,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_2_1cab8cf8-4b4b-4296-8133-afc0dbf43e46_1024x1024.jpg?v=1671127541,Quantity,Single packet  ,785.75,42050072543478
932882473756a9c76ecbbcf25748c654fa0d352b8231f74a2b9420f3f8b7d074,Himalayan Aroma Incense (27 sticks per pack),107698.25," Himalayan Aroma is traditionally hand prepared from a variety of authentic Himalayan medicinal
herbs and ingredients. These rare & precious substances together produce a rich and pure aroma to
assist, soothe, and calm a restless mind, purify the environment and help in meditation and
relaxation. It also works to alleviate depression, stress, and anxiety. Its refreshing fragrance can
also be used as an air freshener. As it is non-toxic and non-habit forming, its daily use is safe.
Length ~ 9.5""",Incense Sticks,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_2_1cab8cf8-4b4b-4296-8133-afc0dbf43e46_1024x1024.jpg?v=1671127541,Quantity,Pack of 10  ,107698.25,42050072576246
1e1b115cdef11c2bbe92480c221653701348889e68903c7c12454c5519980da5,Riwo-Sangchoe Incense Powder,173.25, 100 gm /packet,Incense Sticks,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_2_a6c7fa34-2398-437e-aa03-23d2217e2a9e_1024x1024.jpg?v=1671128755,,"",173.25,36248319754397
