Title,Category,Subcategory,Price,Description,Description_All,Main_Image_URL,All_Image_URLs,Product_ID
Jasmine & Orange Blossom Eau de Parfum,Parfume,Eau de Parfum,275.00,,"Content
12 ml.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp12-jaob.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp12-jaob.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp12-jaob1.jpg",1692340901938
Fig Tree & Bourbon Vanilla Eau de Parfum,Parfume,Eau de Parfum,275.00,,"Content
12 ml.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp12-ftva.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp12-ftva.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp12-ftva1.jpg",1692340909031
White Musk & Ananas Rum Eau de Parfum,Parfume,Eau de Parfum,"3,795.00",,"Content
80 ml.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-muan1.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-muan1.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-muan.jpg",1692340916123
Sandalwood & Sacred Sage Eau de Parfum,Parfume,Eau de Parfum,"3,925.00",,"Content
80 ml.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-swsg1.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-swsg1.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-swsg2.jpg",1692340923766
Sea Salt & Fresh Bergamot Eau de Parfum,Parfume,Eau de Parfum,"3,150.00",,"Content
80 ml.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-sebe1.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-sebe1.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-sebe2.jpg",1692340930859
Fig Tree & Bourbon Vanilla Eau de Parfum,Parfume,Eau de Parfum,"3,150.00",,"Content
80 ml.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-ftva1.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-ftva1.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-ftva2.jpg",1692340938049
Wild Rose & Peony Flower Eau de Parfum,Parfume,Eau de Parfum,"3,375.00",,"Content
80 ml.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-wipn1.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-wipn1.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-wipn.jpg",1692340947610
Leather Oud & Himalayan Cedar Eau de Parfum,Parfume,Eau de Parfum,"4,150.00",,"Content
80 ml.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-ooce1.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-ooce1.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-ooce_1.jpg",1692340954527
Smoky Oud & Balsam Amber Parfum,Parfume,Eau de Parfum,"4,325.00",,"Content
80 ml.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-ooba1.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-ooba1.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-ooba.jpg",1692340961709
Lavender & Neroli Portofino Eau de Parfum,Parfume,Eau de Parfum,"3,150.00",,"Content
80 ml.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-lvne1_1.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-lvne1_1.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-lvne2.jpg",1692340968015
Jasmine & Orange Blossom Eau de Parfum,Parfume,Eau de Parfum,"3,250.00",,"Weight
80.000000
Content
80 ml.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-jaob1.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-jaob1.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-jaob.jpg",1692340975323
Honey Suckle & English Pear Eau de Parfum,Parfume,Eau de Parfum,"3,525.00",,"Weight
80.000000
Content
80 ml.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-hspe1.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-hspe1.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/p/v/pvedp80-hspe2.jpg",1692340982509
