title,price,story_description,category,sub_category,image_urls,size_title,size,description,id
Seashell Pink Super Soft Premium Organic Cotton T-shirt,697," Story We made these tees to last, from a densely woven cotton. durable cotton with a dry feel that
will get softer over years of wear. Clean finished sleeve and bottom hems. Lightweight Jersey is an
extremely soft knit made by specially treating the cotton fibers before they are spun into a yarn.
This fabric breathes well and has a nice drape. A clean, simple design that will never go out of
style.",Men’s Shirts,Men’s Tshirts / Polos / Sweatshirts,"https://frenchcrown.in/cdn/shop/products/TS-72_4_360x.jpg?v=1680677763, https://frenchcrown.in/cdn/shop/products/TS-72_4_800x.jpg?v=1680677763, https://frenchcrown.in/cdn/shop/products/TS-72_2_800x.jpg?v=1680677763, https://frenchcrown.in/cdn/shop/products/TS-72_1_800x.jpg?v=1680677763, https://frenchcrown.in/cdn/shop/products/TS-72_5_800x.jpg?v=1661750296, https://frenchcrown.in/cdn/shop/products/TS-72_2_db859ba7-9d32-43a5-9b14-4589233fb235_800x.jpg?v=1661750296, https://frenchcrown.in/cdn/shop/products/TS-72_1_02e7d27f-d44d-479a-968a-d310fead0e80_800x.jpg?v=1661750296, https://frenchcrown.in/cdn/shop/products/TS-72_3_dd971324-6d3d-46bc-b113-2074a56de0d9_800x.jpg?v=1661750296, https://frenchcrown.in/cdn/shop/products/TS-72_6_800x.jpg?v=1661750296, https://frenchcrown.in/cdn/shop/products/T-shirt_583518d0-7f7d-4ab3-a647-b58de29fe45c_800x.jpg?v=1661750296, https://frenchcrown.in/cdn/shop/products/T-ShirtFeature_8dd2e975-292e-4653-8ff4-39cb59f25803_800x.jpg?v=1661750296",Select Size,S|M|L|XL|XXL,"We made these tees to last, from a densely woven cotton. durable cotton with a dry feel that will
get softer over years of wear. Clean finished sleeve and bottom hems. Lightweight Jersey is an
extremely soft knit made by specially treating the cotton fibers before they are spun into a yarn.
This fabric breathes well and has a nice drape. A clean, simple design that will never go out of
style.",1680677763
Taffy Pink Super Soft Premium Organic Cotton T-shirt,797," Story We made these tees to last, from a densely woven cotton. durable cotton with a dry feel that
will get softer over years of wear. Clean finished sleeve and bottom hems. Lightweight Jersey is an
extremely soft knit made by specially treating the cotton fibers before they are spun into a yarn.
This fabric breathes well and has a nice drape. A clean, simple design that will never go out of
style.",Men’s Shirts,Men’s Tshirts / Polos / Sweatshirts,"https://frenchcrown.in/cdn/shop/products/TS-68_4_360x.jpg?v=1680677793, https://frenchcrown.in/cdn/shop/products/TS-68_4_800x.jpg?v=1680677793, https://frenchcrown.in/cdn/shop/products/TS-68_2_800x.jpg?v=1680677793, https://frenchcrown.in/cdn/shop/products/TS-68_1_800x.jpg?v=1680677793, https://frenchcrown.in/cdn/shop/products/TS-68_5_800x.jpg?v=1661750078, https://frenchcrown.in/cdn/shop/products/TS-68_6_800x.jpg?v=1661750078, https://frenchcrown.in/cdn/shop/products/T-shirt_a9fc46a9-9cb5-4e8e-81c0-a999445fe2e5_800x.jpg?v=1661750078, https://frenchcrown.in/cdn/shop/products/T-ShirtFeature_b6ed0a9d-85cf-4093-99cc-aabba0ff4951_800x.jpg?v=1661750078",Select Size,S|M|L|XL|XXL,"We made these tees to last, from a densely woven cotton. durable cotton with a dry feel that will
get softer over years of wear. Clean finished sleeve and bottom hems. Lightweight Jersey is an
extremely soft knit made by specially treating the cotton fibers before they are spun into a yarn.
This fabric breathes well and has a nice drape. A clean, simple design that will never go out of
style.",1680677793
Jade Black with Bright White and Merlot Red Sweatshirt,"3,047"," Story Stylish and versatile, the French Crown high neck crew sweatshirt is an absolute wardrobe
essential for every modern man. Crafted using premium-quality material, this regular fit sweatshirt
features a high neck crew, ribbed cuffs and waist. Wear this sweatshirt with denim jeans and lace up
shoes to look stylish.",Men’s Shirts,Men’s Tshirts / Polos / Sweatshirts,"https://frenchcrown.in/cdn/shop/products/TS-595_1_360x.jpg?v=1669622056, https://frenchcrown.in/cdn/shop/products/TS-595_1_800x.jpg?v=1669622056, https://frenchcrown.in/cdn/shop/products/TS-595_2_800x.jpg?v=1669622057, https://frenchcrown.in/cdn/shop/products/TS-595_4_800x.jpg?v=1689850088, https://frenchcrown.in/cdn/shop/products/TS-595_5_800x.jpg?v=1689850088, https://frenchcrown.in/cdn/shop/products/TS-595_6_800x.jpg?v=1689850088, https://frenchcrown.in/cdn/shop/products/TS-595_7_800x.jpg?v=1689850088, https://frenchcrown.in/cdn/shop/products/TS-595_9_800x.jpg?v=1689850088",Select Size,S|M|L|XL|XXL,"Stylish and versatile, the French Crown high neck crew sweatshirt is an absolute wardrobe essential
for every modern man. Crafted using premium-quality material, this regular fit sweatshirt features a
high neck crew, ribbed cuffs and waist. Wear this sweatshirt with denim jeans and lace up shoes to
look stylish.",1669622056
Scampi Blue  Full Sleeve Premium Cotton T-Shirt,947," Story With its easy style and high neck crew, this t-shirt is made for relaxed days. Crafted using
premium cotton, club this piece with your favorite black denim jeans and lace-up shoes before
heading out for any casual events.",Men’s Shirts,Men’s Tshirts / Polos / Sweatshirts,"https://frenchcrown.in/cdn/shop/products/TS-471_4_360x.jpg?v=1680673964, https://frenchcrown.in/cdn/shop/products/TS-471_4_800x.jpg?v=1680673964, https://frenchcrown.in/cdn/shop/products/TS-471_2_800x.jpg?v=1680673964, https://frenchcrown.in/cdn/shop/products/TS-471_1_800x.jpg?v=1680673964, https://frenchcrown.in/cdn/shop/products/TS-471_5_800x.jpg?v=1662810651, https://frenchcrown.in/cdn/shop/products/TS-471_6_800x.jpg?v=1662810650, https://frenchcrown.in/cdn/shop/products/TS-471_7_800x.jpg?v=1662810648, https://frenchcrown.in/cdn/shop/products/TS-471_9_800x.jpg?v=1662810648, https://frenchcrown.in/cdn/shop/products/FullSleeveT-shirt_046ebfc3-8dc7-417f-8bd5-378b3bd95670_800x.jpg?v=1663397393, https://frenchcrown.in/cdn/shop/products/T-ShirtFeature_2d2f6d45-50b4-4e81-a95c-9456f0e014bf_800x.jpg?v=1663397393",Select Size,S|M|L|XL|XXL,"With its easy style and high neck crew, this t-shirt is made for relaxed days. Crafted using premium
cotton, club this piece with your favorite black denim jeans and lace-up shoes before heading out
for any casual events.",1680673964
Cameo Light Brown and Ebony Blue Polo Zipper Sweatshirt,"2,747"," Story Your winter wardrobe is incomplete without this dual colour polo sweatshirt from French
Crown. Put it on while going out for casual dinner, or wear it on your next night out, the
versatility of our zipper polo sweatshirt is unparalleled. This sweatshirt features a polo collar,
zipper closure, ribbed cuffs and waist.",Men’s Shirts,Men’s Tshirts / Polos / Sweatshirts,"https://frenchcrown.in/cdn/shop/files/TS-577copy_360x.jpg?v=1684238279, https://frenchcrown.in/cdn/shop/files/TS-577copy_800x.jpg?v=1684238279, https://frenchcrown.in/cdn/shop/products/TS-577_2_800x.jpg?v=1689850054, https://frenchcrown.in/cdn/shop/products/TS-577_1_800x.jpg?v=1689850054, https://frenchcrown.in/cdn/shop/products/TS-577_4_800x.jpg?v=1689850032, https://frenchcrown.in/cdn/shop/products/TS-577_5_800x.jpg?v=1689850032, https://frenchcrown.in/cdn/shop/products/TS-577_6_800x.jpg?v=1689850032, https://frenchcrown.in/cdn/shop/products/TS-577_7_800x.jpg?v=1689850032, https://frenchcrown.in/cdn/shop/products/TS-577_9_800x.jpg?v=1689850032",Select Size,S|M|L|XL|XXL,"Your winter wardrobe is incomplete without this dual colour polo sweatshirt from French Crown. Put
it on while going out for casual dinner, or wear it on your next night out, the versatility of our
zipper polo sweatshirt is unparalleled. This sweatshirt features a polo collar, zipper closure,
ribbed cuffs and waist.",1684238279
Fair Pink with grey flap Pocket Super Soft heavyweight premium cotton winter T-shirt,747," Story This t-shirt has a wonderfully soft, high-quality feel which offers better comfort, and has a
high neck crew. It has a modern and fashionable look thanks to the fair pink color and it also
features a chest pocket. For a dressed-up casual look, pair it with a smart jacket along with jeans
and sneakers.",Men’s Shirts,Men’s Tshirts / Polos / Sweatshirts,"https://frenchcrown.in/cdn/shop/products/TS414_1_360x.jpg?v=1659776172, https://frenchcrown.in/cdn/shop/products/TS414_1_800x.jpg?v=1659776172, https://frenchcrown.in/cdn/shop/products/TS414_2_800x.jpg?v=1659776172, https://frenchcrown.in/cdn/shop/products/TS414_4_800x.jpg?v=1659776173, https://frenchcrown.in/cdn/shop/products/TS414_5_800x.jpg?v=1659776173, https://frenchcrown.in/cdn/shop/products/TS414_7_800x.jpg?v=1659776173, https://frenchcrown.in/cdn/shop/products/T-ShirtFeature_2f4fd451-40d9-4953-aa57-f2df5829d5bc_800x.jpg?v=1660541915, https://frenchcrown.in/cdn/shop/products/T-shirt_19934ec1-9bec-48b2-8b04-98a38fc31d2b_800x.jpg?v=1660541914",Select Size,S|M|L|XL|XXL,"This t-shirt has a wonderfully soft, high-quality feel which offers better comfort, and has a high
neck crew. It has a modern and fashionable look thanks to the fair pink color and it also features a
chest pocket. For a dressed-up casual look, pair it with a smart jacket along with jeans and
sneakers.",1659776172
Golden Tainoi Yellow Super soft heavyweight premium cotton winter T-shirt,847," Story This t-shirt has a wonderfully soft, high-quality feel which offers better comfort, and has a
high neck crew. It has a modern and fashionable look, thanks to the vivid golden tainoi yellow
colour. For a dressed-up casual look, pair it with a smart jacket along with jeans and sneakers.",Men’s Shirts,Men’s Tshirts / Polos / Sweatshirts,"https://frenchcrown.in/cdn/shop/products/TS410_1_360x.jpg?v=1659942188, https://frenchcrown.in/cdn/shop/products/TS410_1_800x.jpg?v=1659942188, https://frenchcrown.in/cdn/shop/products/TS410_2_800x.jpg?v=1659942186, https://frenchcrown.in/cdn/shop/products/TS410_4_800x.jpg?v=1659942187, https://frenchcrown.in/cdn/shop/products/TS410_5_800x.jpg?v=1659942188, https://frenchcrown.in/cdn/shop/products/TS410_8_800x.jpg?v=1659942186, https://frenchcrown.in/cdn/shop/products/T-ShirtFeature_9a594d99-ec9b-4ea7-af1a-a22f145304a4_800x.jpg?v=1660541941, https://frenchcrown.in/cdn/shop/products/T-shirt_c9c81791-b46d-487a-bda6-90dbcea3ae73_800x.jpg?v=1660541941",Select Size,S|M|L|XL|XXL,"This t-shirt has a wonderfully soft, high-quality feel which offers better comfort, and has a high
neck crew. It has a modern and fashionable look, thanks to the vivid golden tainoi yellow colour.
For a dressed-up casual look, pair it with a smart jacket along with jeans and sneakers.",1659942188
Island Spice Peach Full Sleeve Organic Cotton T-Shirt,697," Story This Fashionable classy t-shirt is made from the finest quality of cotton fabric. The fabric
will keep you comfy and is extremely soft against your skin. this elegant T-Shirt can be used for
casual wear.",Men’s Shirts,Men’s Tshirts / Polos / Sweatshirts,"https://frenchcrown.in/cdn/shop/products/TS282_3_360x.jpg?v=1680675973, https://frenchcrown.in/cdn/shop/products/TS282_3_800x.jpg?v=1680675973, https://frenchcrown.in/cdn/shop/products/TS282_2_800x.jpg?v=1680675973, https://frenchcrown.in/cdn/shop/products/TS282_1_800x.jpg?v=1680675973, https://frenchcrown.in/cdn/shop/products/TS282_4_800x.jpg?v=1674132800, https://frenchcrown.in/cdn/shop/products/TS282_5_800x.jpg?v=1674132800, https://frenchcrown.in/cdn/shop/products/TS282_6_800x.jpg?v=1674132800, https://frenchcrown.in/cdn/shop/products/TS282_8_800x.jpg?v=1674132800, https://frenchcrown.in/cdn/shop/products/8b245927ea3141c8b8a0824b76c323b8.thumbnail.0000000_800x.jpg?v=1646644307, https://frenchcrown.in/cdn/shop/products/FullSleeveT-shirt_01063c43-1049-42eb-a76f-2c0f1497b190_800x.jpg?v=1674132800, https://frenchcrown.in/cdn/shop/products/T-ShirtFeature_2ff98539-89b7-4bdc-8d76-786e75e893c8_800x.jpg?v=1674132800, https://frenchcrown.in/cdn/shop/products/Certificate_e24eaeec-7717-4f17-a37a-fb9e1cb2d800_800x.jpg?v=1674132800",Select Size,S|M|L|XL|XXL,"This Fashionable classy t-shirt is made from the finest quality of cotton fabric. The fabric will
keep you comfy and is extremely soft against your skin. this elegant T-Shirt can be used for casual
wear.",1680675973
Black and Claret Red Colourblock Sweatshirt,"3,247"," Story Bring a pop of colour to your casual outfits with this sweatshirt. It features a zipper
closure in the front that gives it a unique touch. The regular fit, super stretchable and ribbed
cuffs and collar gives makes you feel more cosy and comfortable. Being a versatile piece, style it
with all your jeans and experiment with different shoes.",Men’s Shirts,Men’s Tshirts / Polos / Sweatshirts,"https://frenchcrown.in/cdn/shop/products/TS-572_1_360x.jpg?v=1671171117, https://frenchcrown.in/cdn/shop/products/TS-572_1_800x.jpg?v=1671171117, https://frenchcrown.in/cdn/shop/products/TS-572_2_800x.jpg?v=1689852146, https://frenchcrown.in/cdn/shop/products/TS-572_5_800x.jpg?v=1689852145, https://frenchcrown.in/cdn/shop/products/TS-572_6_800x.jpg?v=1689852145, https://frenchcrown.in/cdn/shop/products/TS-572_7_800x.jpg?v=1689852145, https://frenchcrown.in/cdn/shop/products/T-ShirtFeature_a5ea10f1-d597-4c0d-ad0e-66280e633f1f_800x.jpg?v=1689852145, https://frenchcrown.in/cdn/shop/products/TS-572_9_800x.jpg?v=1689852145",Select Size,S|M|L|XL|XXL,"Bring a pop of colour to your casual outfits with this sweatshirt. It features a zipper closure in
the front that gives it a unique touch. The regular fit, super stretchable and ribbed cuffs and
collar gives makes you feel more cosy and comfortable. Being a versatile piece, style it with all
your jeans and experiment with different shoes.",1671171117
Jade Black Full-Sleeve Super soft Premium Cotton T-shirt,797," Story We made these tees to last, from a densely woven cotton. durable cotton with a dry feel that
will get softer over years of wear. Clean finished sleeve and bottom hems. Lightweight Jersey is an
extremely soft knit made by specially treating the cotton fibers before they are spun into a yarn.
This fabric breathes well and has a nice drape. A clean, simple design that will never go out of
style.",Men’s Shirts,Men’s Tshirts / Polos / Sweatshirts,"https://frenchcrown.in/cdn/shop/products/TS-87_1_360x.jpg?v=1656505338, https://frenchcrown.in/cdn/shop/products/TS-87_1_800x.jpg?v=1656505338, https://frenchcrown.in/cdn/shop/products/TS-87_2_800x.jpg?v=1639146024, https://frenchcrown.in/cdn/shop/products/TS-87_3_800x.jpg?v=1657711938, https://frenchcrown.in/cdn/shop/products/TS-87_4_800x.jpg?v=1657711938, https://frenchcrown.in/cdn/shop/products/TS-87_5_800x.jpg?v=1657711938, https://frenchcrown.in/cdn/shop/products/TS-87_6_800x.jpg?v=1657711938, https://frenchcrown.in/cdn/shop/products/TS-87_1_33df6951-cf13-42b6-884f-2bc137a00d12_800x.jpg?v=1657711938, https://frenchcrown.in/cdn/shop/products/TS-87_2_6a4667c6-d38e-4a57-bd7e-215c4ce65c6c_800x.jpg?v=1657711938, https://frenchcrown.in/cdn/shop/products/TS-87_3_e1ca899b-355f-4a07-a386-a1ca9f3156a6_800x.jpg?v=1657711938, https://frenchcrown.in/cdn/shop/products/TS-87_4_41681e88-99db-4ce7-b8e2-2fb133f21417_800x.jpg?v=1657711938, https://frenchcrown.in/cdn/shop/products/FullSleeveT-shirt_b7ee3a38-8851-4ae7-8b51-b118e573045f_800x.jpg?v=1657711905, https://frenchcrown.in/cdn/shop/products/T-ShirtFeature_aa916269-c74d-4e15-837a-deb1b240477c_800x.jpg?v=1657711905",Select Size,S|M|L|XL|XXL|3XL|4XL,"We made these tees to last, from a densely woven cotton. durable cotton with a dry feel that will
get softer over years of wear. Clean finished sleeve and bottom hems. Lightweight Jersey is an
extremely soft knit made by specially treating the cotton fibers before they are spun into a yarn.
This fabric breathes well and has a nice drape. A clean, simple design that will never go out of
style.",1656505338
Equator Yellow Full Sleeve Premium Cotton T-Shirt,947," Story With its easy style and high neck crew, this t-shirt is made for relaxed days. Crafted using
premium cotton, club this piece with your favorite black denim jeans and lace-up shoes before
heading out for any casual events.",Men’s Shirts,Men’s Tshirts / Polos / Sweatshirts,"https://frenchcrown.in/cdn/shop/products/TS-470_4_360x.jpg?v=1680673970, https://frenchcrown.in/cdn/shop/products/TS-470_4_800x.jpg?v=1680673970, https://frenchcrown.in/cdn/shop/products/TS-470_2_800x.jpg?v=1680673970, https://frenchcrown.in/cdn/shop/products/TS-470_1_800x.jpg?v=1689860980, https://frenchcrown.in/cdn/shop/products/TS-470_5_800x.jpg?v=1689860980, https://frenchcrown.in/cdn/shop/products/TS-470_6_800x.jpg?v=1689860980, https://frenchcrown.in/cdn/shop/products/TS-470_7_800x.jpg?v=1689860980, https://frenchcrown.in/cdn/shop/products/TS-470_9_800x.jpg?v=1689860980, https://frenchcrown.in/cdn/shop/products/FullSleeveT-shirt_46ed22f3-98e2-43f3-8e32-fe1ca096b5c9_800x.jpg?v=1689860980, https://frenchcrown.in/cdn/shop/products/T-ShirtFeature_1927665c-e40c-45c7-9e5c-1b0bd0ccdea5_800x.jpg?v=1689860980",Select Size,S|M|L|XL|XXL,"With its easy style and high neck crew, this t-shirt is made for relaxed days. Crafted using premium
cotton, club this piece with your favorite black denim jeans and lace-up shoes before heading out
for any casual events.",1680673970
Bright White and Merlot Colourblock Sweatshirt,"2,597"," Story Bring a pop of colour to your casual outfits with this sweatshirt. It features a contrasting
round neck that gives it a unique touch. The regular fit, super stretchable and ribbed cuffs make
you feel more cozy and comfortable. Being a versatile piece, style it with all your jeans and
experiment with different shoes",Men’s Shirts,Men’s Tshirts / Polos / Sweatshirts,"https://frenchcrown.in/cdn/shop/products/TS-573_1_360x.jpg?v=1666426374, https://frenchcrown.in/cdn/shop/products/TS-573_1_800x.jpg?v=1666426374, https://frenchcrown.in/cdn/shop/products/TS-573_2_800x.jpg?v=1666427029, https://frenchcrown.in/cdn/shop/products/TS-573_4_800x.jpg?v=1689852124, https://frenchcrown.in/cdn/shop/products/TS-573_5_800x.jpg?v=1689852124, https://frenchcrown.in/cdn/shop/products/TS-573_6_800x.jpg?v=1689852124, https://frenchcrown.in/cdn/shop/products/TS-573_7_800x.jpg?v=1689852124, https://frenchcrown.in/cdn/shop/products/TS-573_9_800x.jpg?v=1689852124, https://frenchcrown.in/cdn/shop/products/T-ShirtFeature_cf752bda-cc8e-4678-8856-fe9bc18b52a1_800x.jpg?v=1689852124",Select Size,S|M|L|XL|XXL,"Bring a pop of colour to your casual outfits with this sweatshirt. It features a contrasting round
neck that gives it a unique touch. The regular fit, super stretchable and ribbed cuffs make you feel
more cozy and comfortable. Being a versatile piece, style it with all your jeans and experiment with
different shoes",1666426374
Melanie Striped Dobby Textured Super Soft Premium Cotton T-Shirt,897," Story With its easy style and high neck crew, this t-shirt is made for relaxed days. Crafted using
top-notch premium cotton, club this piece with your favorite black denim jeans and lace-up shoes
before heading out for any casual events.",Men’s Shirts,Men’s Tshirts / Polos / Sweatshirts,"https://frenchcrown.in/cdn/shop/products/TS-521_4_360x.jpg?v=1680673181, https://frenchcrown.in/cdn/shop/products/TS-521_4_800x.jpg?v=1680673181, https://frenchcrown.in/cdn/shop/products/TS-521_2_800x.jpg?v=1680673181, https://frenchcrown.in/cdn/shop/products/TS-521_1_800x.jpg?v=1680673181, https://frenchcrown.in/cdn/shop/products/TS-521_5_800x.jpg?v=1662820670, https://frenchcrown.in/cdn/shop/products/TS-521_6_800x.jpg?v=1662820671, https://frenchcrown.in/cdn/shop/products/TS-521_8_800x.jpg?v=1662820669, https://frenchcrown.in/cdn/shop/products/T-ShirtFeature_a47fa63c-5870-43b5-8428-29b85122df0a_800x.jpg?v=1663397165, https://frenchcrown.in/cdn/shop/products/T-shirt_e78483b0-cfe7-4989-a15e-6cbf8e8cf707_800x.jpg?v=1663397165",Select Size,S|M|L|XL|XXL,"With its easy style and high neck crew, this t-shirt is made for relaxed days. Crafted using top-
notch premium cotton, club this piece with your favorite black denim jeans and lace-up shoes before
heading out for any casual events.",1680673181
Merino Cream Full-Sleeve Super Soft Organic Cotton T-Shirt,847," Story This Merino Cream-colored solid organic t-shirt features a high neck crew with our logo
embroidered on the chest. We see it as our responsibility to protect our environment for the
upcoming generation which is why our products are 100% organic and plastic-free.",Men’s Shirts,Men’s Tshirts / Polos / Sweatshirts,"https://frenchcrown.in/cdn/shop/products/TS-299_4_360x.jpg?v=1680675895, https://frenchcrown.in/cdn/shop/products/TS-299_4_800x.jpg?v=1680675895, https://frenchcrown.in/cdn/shop/products/TS-299_2_800x.jpg?v=1680675895, https://frenchcrown.in/cdn/shop/products/TS-299_1_800x.jpg?v=1680675895, https://frenchcrown.in/cdn/shop/products/TS-299_5_800x.jpg?v=1658471201, https://frenchcrown.in/cdn/shop/products/TS-299_6_800x.jpg?v=1658471201, https://frenchcrown.in/cdn/shop/products/TS-299_7_800x.jpg?v=1658471201, https://frenchcrown.in/cdn/shop/products/TS-299_8_800x.jpg?v=1658471200, https://frenchcrown.in/cdn/shop/products/FullSleeveT-shirt_f4b27293-41fa-439c-bd01-4f7c94e6c3ab_800x.jpg?v=1658471200, https://frenchcrown.in/cdn/shop/products/T-ShirtFeature_8fbf9f9b-c7c8-4470-afe5-1bae64ff8512_800x.jpg?v=1658471200",Select Size,S|M|L|XL|XXL,"This Merino Cream-colored solid organic t-shirt features a high neck crew with our logo embroidered
on the chest. We see it as our responsibility to protect our environment for the upcoming generation
which is why our products are 100% organic and plastic-free.",1680675895
sea salt Green Super Soft Premium Organic Cotton T-shirt,797," Story We made these tees to last, from a densely woven cotton. durable cotton with a dry feel that
will get softer over years of wear. Clean finished sleeve and bottom hems. Lightweight Jersey is an
extremely soft knit made by specially treating the cotton fibers before they are spun into a yarn.
This fabric breathes well and has a nice drape. A clean, simple design that will never go out of
style.",Men’s Shirts,Men’s Tshirts / Polos / Sweatshirts,"https://frenchcrown.in/cdn/shop/products/TS027_4_360x.jpg?v=1680681325, https://frenchcrown.in/cdn/shop/products/TS027_4_800x.jpg?v=1680681325, https://frenchcrown.in/cdn/shop/products/TS027_2_800x.jpg?v=1680681325, https://frenchcrown.in/cdn/shop/products/TS027_1_800x.jpg?v=1680681325, https://frenchcrown.in/cdn/shop/products/TS027_5_800x.jpg?v=1680681325, https://frenchcrown.in/cdn/shop/products/TS027_6_800x.jpg?v=1680681325, https://frenchcrown.in/cdn/shop/products/TS027_7_800x.jpg?v=1680681325, https://frenchcrown.in/cdn/shop/products/TS027_8_800x.jpg?v=1680681325, https://frenchcrown.in/cdn/shop/products/TS027_9_800x.jpg?v=1680681325",Select Size,S|M|L|XL|XXL,"We made these tees to last, from a densely woven cotton. durable cotton with a dry feel that will
get softer over years of wear. Clean finished sleeve and bottom hems. Lightweight Jersey is an
extremely soft knit made by specially treating the cotton fibers before they are spun into a yarn.
This fabric breathes well and has a nice drape. A clean, simple design that will never go out of
style.",1680681325
Bright White With Multicolour Patch Work Sweatshirt,"2,597"," Story An essential winterwear from French Crown, perfect for casual outings and friendly dinners.
Cut to a regular fit style that's great for layering, with ribbed cuffs and waist, high neck crew,
and multicolour patchwork design on both sides. Wear it with jeans and sneakers before heading out
to your friend’s house.",Men’s Shirts,Men’s Tshirts / Polos / Sweatshirts,"https://frenchcrown.in/cdn/shop/products/TS-579_1_360x.jpg?v=1669621897, https://frenchcrown.in/cdn/shop/products/TS-579_1_800x.jpg?v=1669621897, https://frenchcrown.in/cdn/shop/products/TS-579_2_800x.jpg?v=1669621899, https://frenchcrown.in/cdn/shop/products/TS-579_4_800x.jpg?v=1689849973, https://frenchcrown.in/cdn/shop/products/TS-579_5_800x.jpg?v=1689849973, https://frenchcrown.in/cdn/shop/products/TS-579_6_800x.jpg?v=1689849973, https://frenchcrown.in/cdn/shop/products/TS-579_7_800x.jpg?v=1689849973, https://frenchcrown.in/cdn/shop/products/TS-579_9_800x.jpg?v=1689849973",Select Size,S|M|L|XL|XXL,"An essential winterwear from French Crown, perfect for casual outings and friendly dinners. Cut to a
regular fit style that's great for layering, with ribbed cuffs and waist, high neck crew, and
multicolour patchwork design on both sides. Wear it with jeans and sneakers before heading out to
your friend’s house.",1669621897
Bright White with Mirage Navy Blue and Aureolin Yellow Colour Block Sweatshirt,"2,447"," Story Stylish and versatile, the French Crown high neck crew sweatshirt is an absolute wardrobe
essential for every modern man. Crafted using premium-quality material, this regular fit sweatshirt
features a high neck crew, ribbed cuffs and waist. Wear this sweatshirt with denim jeans and lace up
shoes to look stylish.",Men’s Shirts,Men’s Tshirts / Polos / Sweatshirts,"https://frenchcrown.in/cdn/shop/products/TS-589_1_360x.jpg?v=1669622027, https://frenchcrown.in/cdn/shop/products/TS-589_1_800x.jpg?v=1669622027, https://frenchcrown.in/cdn/shop/products/TS-589_2_800x.jpg?v=1669622026, https://frenchcrown.in/cdn/shop/products/TS-589_4_800x.jpg?v=1689850394, https://frenchcrown.in/cdn/shop/products/TS-589_5_800x.jpg?v=1689850393, https://frenchcrown.in/cdn/shop/products/TS-589_6_800x.jpg?v=1689850393, https://frenchcrown.in/cdn/shop/products/TS-589_7_800x.jpg?v=1689850393, https://frenchcrown.in/cdn/shop/products/TS-589_9_800x.jpg?v=1689850393",Select Size,S|M|L|XL|XXL,"Stylish and versatile, the French Crown high neck crew sweatshirt is an absolute wardrobe essential
for every modern man. Crafted using premium-quality material, this regular fit sweatshirt features a
high neck crew, ribbed cuffs and waist. Wear this sweatshirt with denim jeans and lace up shoes to
look stylish.",1669622027
Bright Peach Super Soft Premium Cotton Full Sleeve Organic Cotton Brushed Sweatshirt,"1,097"," Story Choosing a sweatshirt is like choosing a T-shirt: your options are almost limitless, But
House of French crown makes it easier with its classic range of Sweatshirts! This Mid weight Jersey
is an extremely soft knit made by specially treating the cotton fibres before they are spun into a
yarn. This fabric breathes well and has a nice drape. Ribbing at neckline, cuffs, and hem. Soft,
brushed inside. A clean, simple design that will never go out of style. You can never go wrong with
classics. Our sweatshirt boast of Regular fit for a laidback feel with full sleeves and ribbed round
neck completes the look. Pair with a fitted denims or shorts for a easy relaxed look.",Men’s Shirts,Men’s Tshirts / Polos / Sweatshirts,"https://frenchcrown.in/cdn/shop/products/TS165_3_360x.jpg?v=1680676331, https://frenchcrown.in/cdn/shop/products/TS165_3_800x.jpg?v=1680676331, https://frenchcrown.in/cdn/shop/products/TS165_2_800x.jpg?v=1680676331, https://frenchcrown.in/cdn/shop/products/TS165_1_800x.jpg?v=1680676331, https://frenchcrown.in/cdn/shop/products/TS165_4_800x.jpg?v=1657713031, https://frenchcrown.in/cdn/shop/products/TS165_5_800x.jpg?v=1657713031, https://frenchcrown.in/cdn/shop/products/TS165_6_800x.jpg?v=1657713031",Select Size,S|M|L|XL|XXL,"Choosing a sweatshirt is like choosing a T-shirt: your options are almost limitless, But House of
French crown makes it easier with its classic range of Sweatshirts! This Mid weight Jersey is an
extremely soft knit made by specially treating the cotton fibres before they are spun into a yarn.
This fabric breathes well and has a nice drape.Ribbing at neckline, cuffs, and hem. Soft, brushed
inside.A clean, simple design that will never go out of style.You can never go wrong with classics.
Our sweatshirt boast of Regular fit for a laidback feel with full sleeves and ribbed round neck
completes the look. Pair with a fitted denims or shorts for a easy relaxed look.",1680676331
